scene,seq,N_req,N,method,frac,n_cand,kept,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,grid_voxel
apartment_2,seq_0000,1,1,C_grid,0.005,317340,1586,1586,14393,0.08240823034412599,1.0972703837401314,0.5898393070421287,0.807061790668348,0.22094073507955256,0.3469112591044603,0.9495586380832283,0.2934759952754811,0.4483747417896564,0.9993694829760403,0.44695338011533386,0.6176650868196024,0.07489597780859916,0.1
apartment_2,seq_0000,1,1,oracle,1.0,8821,8821,8821,14393,0.5497483424974396,0.6382647601661542,0.5940065513317969,0.25892755923364696,0.38713263391926633,0.310309500764067,0.3898650946604693,0.5153199471965538,0.44389876258239397,0.6073007595510713,0.6389216980476621,0.6227100629620362,0.053318894126640336,
apartment_2,seq_0000,1,1,oracle,0.5,8821,4410,4410,14393,0.12567639648632578,0.6628879040735186,0.3942821502799222,0.5179138321995465,0.38713263391926633,0.4430741481428201,0.7798185941043084,0.5153199471965538,0.6205607568949204,1.0,0.6360730910859446,0.7775607270256497,0.0741561087977319,
apartment_2,seq_0000,1,1,oracle,0.25,8821,2205,2205,14393,0.05834033019840505,0.7411713719623971,0.39975585108040107,1.0,0.38226915861877303,0.5531037949233476,1.0,0.48092822900020843,0.6494956603330988,1.0,0.5938998124088098,0.7452159888409398,0.09143926056338028,
apartment_2,seq_0000,1,1,oracle,0.1,8821,882,882,14393,0.03566501662829159,0.8040264614174412,0.41984573902286637,1.0,0.22135760439102342,0.3624779566528244,1.0,0.3507260473841451,0.5193148500591533,1.0,0.54922531786285,0.709032200197327,0.08439510533619275,
apartment_2,seq_0000,1,1,oracle,0.05,8821,441,441,14393,0.024130066804884935,0.8567404542865135,0.4404352605456992,1.0,0.16042520669770027,0.27649383307388337,1.0,0.29569929826999236,0.4564319802670384,1.0,0.5242131591745988,0.6878475704257452,0.05049594229035167,
apartment_2,seq_0000,1,1,oracle,0.02,8821,176,176,14393,0.01496446916918307,1.0074475770666627,0.5112060231179228,1.0,0.07802403946362815,0.14475380252642434,1.0,0.18008754255540887,0.30521047983514865,1.0,0.39185715278260264,0.563070932960615,0.021094862171606058,
apartment_2,seq_0000,2,2,A_point,1.0,13229,13229,13229,29090,0.4484776224860943,0.4520714016739677,0.450274512080031,0.23894474261093054,0.30735647988999654,0.2688671082993678,0.4184745634590672,0.4620488140254383,0.4391835144649013,0.6913598911482349,0.7171536610519079,0.7040205985479263,0.062304917102436255,
apartment_2,seq_0000,2,2,A_point,0.5,13229,6614,6614,29090,0.24782446488488077,0.46368948564776286,0.35575697526632183,0.3778348956758391,0.2911653489171537,0.32888606580244695,0.5715149682491685,0.43966998968717774,0.49699706908020974,0.8666465074085273,0.7085940185630801,0.7796911280954884,0.06449684851119322,
apartment_2,seq_0000,2,2,A_point,0.25,13229,3307,3307,29090,0.17360447635447532,0.5399333959241737,0.3567689361393245,0.5204112488660417,0.23805431419731868,0.3266757226234846,0.6960991835500454,0.3657614300446889,0.4795473710363591,0.9404293921983671,0.628325885183912,0.7533311776863153,0.04868624420401855,
apartment_2,seq_0000,2,2,A_point,0.1,13229,1322,1322,29090,0.12089966020697952,0.9573190698921196,0.5391093650495495,0.6391830559757943,0.13011344104503267,0.21621392322143587,0.8063540090771558,0.20085940185630802,0.3216076795434424,0.9984871406959153,0.3790993468545892,0.5495492679426422,0.02509140440174923,
apartment_2,seq_0000,2,2,A_point,0.05,13229,661,661,29090,0.10102882972042061,1.1508179202944187,0.6259233750074197,0.7261724659606656,0.0779305603300103,0.1407556626906236,0.8895612708018155,0.12756961155036095,0.22313939677851768,1.0,0.28559642488827774,0.444301834322691,0.015109787867510235,
apartment_2,seq_0000,2,2,A_point,0.02,13229,264,264,29090,0.07727055731154842,1.3192978760907086,0.6982842167011285,0.875,0.03977311790993469,0.07608767133583233,0.9810606060606061,0.07414919216225507,0.13787751312415794,1.0,0.19034032313509797,0.31980824212319864,0.007456440690862056,
apartment_2,seq_0000,2,2,B_argmax,1.0,15663,15663,15663,29090,0.438026405520231,0.40906157068221677,0.42354398810122384,0.24439762497605821,0.35438294946717086,0.2892891148391743,0.40950009576709445,0.5240288759023719,0.45973907908392964,0.7119964246951415,0.7602268820900653,0.7353216315902713,0.06750158410675015,
apartment_2,seq_0000,2,2,B_argmax,0.5,15663,7831,7831,29090,0.2777500336844515,0.4443334442296747,0.3610417389570631,0.35104073553824544,0.2993124785149536,0.3231194075564906,0.539011620482697,0.4640426263320729,0.4987255051988963,0.8397394968714085,0.7281883808869027,0.7799957552484201,0.06565604834579535,
apartment_2,seq_0000,2,2,B_argmax,0.25,15663,3915,3915,29090,0.18747299127674166,0.5135462140268582,0.3505096026517999,0.4641123882503193,0.23973874183568236,0.3161626522241714,0.6636015325670498,0.39095909247163974,0.4920362979144698,0.9333333333333333,0.6608112753523547,0.7737782218356682,0.05331421088732306,
apartment_2,seq_0000,2,2,B_argmax,0.1,15663,1566,1566,29090,0.12898031417668124,0.8969642135333727,0.512972263855027,0.5810983397190294,0.13595737366792712,0.22035834213723807,0.7937420178799489,0.22708834651082846,0.35314302686146565,0.9961685823754789,0.40360948779649364,0.574466909946846,0.03178432068109258,
apartment_2,seq_0000,2,2,B_argmax,0.05,15663,783,783,29090,0.1142543745399042,1.0943562319347966,0.6043053032373504,0.6194125159642401,0.07731179099346855,0.13746582541973132,0.8492975734355045,0.14737023031969748,0.2511592699906099,1.0,0.31055345479546237,0.4739271849753437,0.01812800591934887,
