scene,seq,N_req,N,n_vox,method,param,kept_frac,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
apartment_2,seq_0009,4,4,25405,ror,0.15/4,0.9034048415666207,22951,35796,0.46662746517300985,0.42614030700727873,0.4463838860901443,0.3116204086967888,0.5382724326740418,0.3947242929815706,0.4655134852511873,0.6913342272879651,0.5563833547492366,0.6976602326696004,0.8203989272544419,0.7540677222340441,0.1169481302774427
apartment_2,seq_0009,4,4,25405,ror,0.15/8,0.6691989765794135,17001,35796,0.3114605232906015,0.4410542481609891,0.37625738572579526,0.3821539909417093,0.5007263381383394,0.43347792942353475,0.5595553202752779,0.660185495586099,0.6057193489305288,0.8101876360214105,0.8042239356352665,0.8071947707554412,0.1262135922330097
apartment_2,seq_0009,4,4,25405,ror,0.15/16,0.040267663845699665,1023,35796,0.08048604886570918,0.8867412603873368,0.483613654626523,0.761485826001955,0.1012682981338697,0.1787632686879901,0.9335288367546432,0.22960665996200694,0.3685631446903858,0.9960899315738025,0.4897474578165158,0.6566432036618336,0.029993183367416496
apartment_2,seq_0009,4,4,25405,ror,0.3/4,0.9995276520370006,25393,35796,0.618970039308735,0.4239318980933191,0.521450968701027,0.28377899421100305,0.5438317130405632,0.3729483323366121,0.4253928247942346,0.6988210973293105,0.5288557182376779,0.6423423778206593,0.8220192200245837,0.7211576446443755,0.10989289027578646
apartment_2,seq_0009,4,4,25405,ror,0.3/8,0.9906711277307617,25168,35796,0.5998424843448557,0.42413634764076535,0.5119894159928104,0.28607755880483154,0.5432729913956866,0.37479497928951677,0.4287984742530197,0.6979550787797519,0.5312289844968417,0.6473696757787667,0.8220192200245837,0.7243151455289717,0.11046676096181046
apartment_2,seq_0009,4,4,25405,ror,0.3/16,0.9132847864593584,23202,35796,0.4592778497192805,0.4274470572216867,0.4433624534704836,0.30919748297560556,0.5401162141021343,0.39326476068690325,0.46302042927333853,0.6893787015308973,0.5539685232007631,0.6961037841565382,0.8164040674935747,0.7514697661411307,0.11650398227438769
apartment_2,seq_0009,4,4,25405,ror,0.3/32,0.6639637866561701,16868,35796,0.2740209590106431,0.45601711999078154,0.36501903950071235,0.3760374673938819,0.47547211978992066,0.41994907499170253,0.5672871709746266,0.6325846463291988,0.5981591520741717,0.8363765710220535,0.784556933735613,0.8096384411616807,0.1258410620112748
apartment_2,seq_0009,4,4,25405,cluster,5,0.9820507774060224,24949,35796,0.574093960072087,0.42427279629037645,0.4991833781812317,0.28846847569040845,0.5427980779975417,0.37672665518168563,0.4325624273517977,0.697787462286289,0.5340587745956249,0.6525712453404946,0.8219074756956084,0.7275156668147166,0.111060511185746
apartment_2,seq_0009,4,4,25405,cluster,20,0.9632355835465459,24471,35796,0.529443762384622,0.4247031022217169,0.47707343230316945,0.29385803604266275,0.5415968264610571,0.3809962378430144,0.44056229823055865,0.697312548888144,0.5399708410834071,0.6643373789383352,0.821181137557269,0.7344793329743875,0.11239974611966995
apartment_2,seq_0009,4,4,25405,cluster,100,0.9622515252902972,24446,35796,0.526952021950155,0.4247031022217169,0.47582756208593596,0.2941585535465925,0.5415968264610571,0.3812487311197476,0.44101284463715945,0.697312548888144,0.5403091111478624,0.6650167716599853,0.821181137557269,0.734894357823484,0.11248087305482576
apartment_2,seq_0009,4,4,25405,cluster,500,0.9622515252902972,24446,35796,0.526952021950155,0.4247031022217169,0.47582756208593596,0.2941585535465925,0.5415968264610571,0.3812487311197476,0.44101284463715945,0.697312548888144,0.5403091111478624,0.6650167716599853,0.821181137557269,0.734894357823484,0.11248087305482576
apartment_2,seq_0009,4,4,25405,cluster,2000,0.9622515252902972,24446,35796,0.526952021950155,0.4247031022217169,0.47582756208593596,0.2941585535465925,0.5415968264610571,0.3812487311197476,0.44101284463715945,0.697312548888144,0.5403091111478624,0.6650167716599853,0.821181137557269,0.734894357823484,0.11248087305482576
apartment_2,seq_0009,4,4,25405,consensus,0.06,0.9987010431017517,25372,35796,0.619796933650636,0.42394049694117114,0.5218687152959036,0.28369856534762733,0.5438037769583194,0.37287230130076615,0.425232539807662,0.6988210973293105,0.5287318331986487,0.6422828314677598,0.8220192200245837,0.7211201153754166,0.10980171565180706
apartment_2,seq_0009,4,4,25405,consensus,0.05,0.9693367447352883,24626,35796,0.6260655793230122,0.4242915422331815,0.5251785607780969,0.28323722894501746,0.5422952285171527,0.3721191006044531,0.4238609599610168,0.6983182478489217,0.5275268706309348,0.6396085438154796,0.8220192200245837,0.7194314849725202,0.10903257226344286
apartment_2,seq_0009,4,4,25405,consensus,0.04,0.7293052548710883,18528,35796,0.7462759142291598,0.4337360019082307,0.5900059580686953,0.22031519861830742,0.4607498044474243,0.2980924999030776,0.35265544041450775,0.6929824561403509,0.46743530255529775,0.5709736614853195,0.8217957313666332,0.6737995825290076,0.08007417955426036
apartment_2,seq_0009,4,4,25405,consensus,0.03,0.5275733123400905,13403,35796,0.9244165947651654,0.4546934296718844,0.6895550122185249,0.1625009326270238,0.30925243043915523,0.21305119283902918,0.28031037827352084,0.6486758297016426,0.3914602082131637,0.47519212116690296,0.821013521063806,0.6019710821650284,0.050078307039993886
apartment_2,seq_0009,4,4,25405,keyframe,0.3,1.0,25405,35796,0.619832479970822,0.4239318980933191,0.5218821890320706,0.28364495178114546,0.5438317130405632,0.37283255608346294,0.4251918913599685,0.6988210973293105,0.5287004102011091,0.6421964180279472,0.8220192200245837,0.7210656476146384,0.10985583003119467
apartment_2,seq_0009,4,4,25405,keyframe,0.6,1.0,25405,35796,0.619832479970822,0.4239318980933191,0.5218821890320706,0.28364495178114546,0.5438317130405632,0.37283255608346294,0.4251918913599685,0.6988210973293105,0.5287004102011091,0.6421964180279472,0.8220192200245837,0.7210656476146384,0.10985583003119467
apartment_2,seq_0009,4,4,25405,keyframe,1.0,1.0,25405,35796,0.619832479970822,0.4239318980933191,0.5218821890320706,0.28364495178114546,0.5438317130405632,0.37283255608346294,0.4251918913599685,0.6988210973293105,0.5287004102011091,0.6421964180279472,0.8220192200245837,0.7210656476146384,0.10985583003119467
apartment_2,seq_0009,4,4,25405,tsdf,1.0,1.866443613461917,47417,35796,0.8755554588535718,0.39333177339501335,0.6344436161242926,0.18307779910158803,0.6261872834953626,0.2833212309614237,0.3119556277284518,0.7408090289417812,0.43903363241957233,0.507391863677584,0.8320762096323612,0.630382622982387,0.08275971339541925
apartment_2,seq_0009,4,4,25405,tsdf,5.0,1.080889588663649,27460,35796,0.33364155318257754,0.4035141984786656,0.36857787583062157,0.2949745083758194,0.5940607889149626,0.3942088456769745,0.49683175528040785,0.7160576600737513,0.5866325151045082,0.7743991260014567,0.8256509107162812,0.7992041860798225,0.11721523071958696
apartment_2,seq_0009,4,4,25405,tsdf,20.0,0.4113757134422358,10451,35796,0.136686612858628,0.6747732105717222,0.40572991171517514,0.5165055975504736,0.44700525198346186,0.47924881156366517,0.8094919146493158,0.5335232986925913,0.6431539900341176,0.97052913596785,0.6476701307408649,0.7768916292473694,0.14061265281457724
apartment_2,seq_0009,4,4,25405,tsdf,50.0,0.16051958275929934,4078,35796,0.09305773568274578,1.077483442098302,0.5852705888905239,0.636096125551741,0.2353614929042351,0.34359108365066326,0.9215301618440412,0.30888926136998546,0.46268900775090444,1.0,0.461923119901665,0.6319390036498442,0.09256586070010826
apartment_2,seq_0009,4,4,25405,oracle_frac,0.9,0.8999803188348751,22864,35796,0.40306093257298975,0.42393226620998115,0.4134965993914854,0.31516794961511546,0.5438317130405632,0.3990649435292583,0.47244576627011897,0.6988210973293105,0.5637572086669802,0.7135671798460462,0.8220192200245837,0.7639634431010927,0.11830397675685492
apartment_2,seq_0009,4,4,25405,oracle_frac,0.75,0.7499704782523126,19053,35796,0.235767374009922,0.4270353564863906,0.33140136524815633,0.37820815619587467,0.5438317130405632,0.4461446762388811,0.5669448380832415,0.6988210973293105,0.6260130768101098,0.8562955964939905,0.8220192200245837,0.8388073934788929,0.13372789162190823
apartment_2,seq_0009,4,4,25405,oracle_frac,0.5,0.49998031883487504,12702,35796,0.10588514645644927,0.4420761061348904,0.2739806262956698,0.567312234293812,0.5438317130405632,0.5553238803037458,0.8504172571248623,0.6988210973293105,0.767202179191024,1.0,0.8140853726673372,0.8975160540215902,0.1708479020979021
apartment_2,seq_0009,4,4,25405,oracle_frac,0.25,0.24999015941743752,6351,35796,0.04622079423590634,0.488841449232937,0.2675311217344217,1.0,0.5249469214437368,0.688478941872607,1.0,0.6493742317577383,0.7874189122812961,1.0,0.7883841770030171,0.8816720558601622,0.23127899271040425
apartment_2,seq_0009,4,4,25405,oracle_frac,0.1,0.09998031883487503,2540,35796,0.026904320617896146,0.5634907573899792,0.2951975390039377,1.0,0.3702089618951838,0.540368618496167,1.0,0.538076880098335,0.6996748823946093,1.0,0.7403061794613923,0.8507769359188391,0.1606980802792321
apartment_2,seq_0010,-1,21,75664,union,0,1.0,75664,64652,0.567493357334317,0.36011874665386995,0.4638060519940935,0.19102875872277436,0.6387428076470952,0.29410081191799947,0.3283992387396913,0.740147249891728,0.45494285181926436,0.6141361810107845,0.8329208686506218,0.7069891839813354,0.10321150953578359
apartment_2,seq_0010,-1,21,75664,support_frac,0.9,0.8999920702051174,68097,64652,0.5165158197141185,0.3734016331431953,0.4449587264286569,0.20140387975975446,0.6176452391263998,0.30375747829230976,0.3420268146908087,0.7233032234114954,0.46443653837022714,0.6346681938998782,0.8193559363979459,0.7152826992057052,0.10712945590994372
apartment_2,seq_0010,-1,21,75664,support_frac,0.75,0.75,56748,64652,0.4512927257680924,0.38190102855339425,0.41659687716074334,0.2314619017410305,0.6084730557446019,0.33535532575623456,0.38771410446183124,0.7177194827692879,0.5034584976085473,0.6979100585042645,0.811885169832333,0.7505955983192496,0.12016606665892463
apartment_2,seq_0010,-1,21,75664,support_frac,0.5,0.5,37832,64652,0.3245350667945015,0.4161331167512051,0.3703340917728533,0.29371960245294987,0.5619161046835365,0.38578515015907644,0.4745453584267287,0.6851450844521438,0.560722771619173,0.7994026221188412,0.8043989358411187,0.8018929964863517,0.13918604423757652
apartment_2,seq_0010,-1,21,75664,support_frac,0.25,0.25,18916,64652,0.1947132383763183,0.5361942203094797,0.365453729342899,0.43804186931698036,0.45075171688424176,0.4443059169806148,0.6376083738633961,0.5743828497184928,0.6043464798394839,0.9315394375132163,0.7424054940295737,0.8262876314307859,0.1647271327470315
apartment_2,seq_0010,-1,21,75664,support_frac,0.1,0.09999471347007824,7566,64652,0.12401227468940985,0.9606573998459944,0.5423348372677022,0.626883425852498,0.3032388789209924,0.40875361507636543,0.7984403912238964,0.3723318690837097,0.5078439476149081,0.9886333597673804,0.5040679329332426,0.6677000636680459,0.14397841550159432
apartment_2,seq_0010,-1,21,75664,support_min,2,0.6190130048636076,46837,64652,0.37526309334172153,0.40681928163866027,0.3910411874901909,0.25906868501398467,0.591737301243581,0.3603655991684331,0.4271836368682879,0.708299820577863,0.5329431994159308,0.7493221171296197,0.8078172368990905,0.7774709702647016,0.12961469985555443
apartment_2,seq_0010,-1,21,75664,support_min,3,0.43331042503700573,32786,64652,0.28517744663888156,0.439575169006917,0.3623763078228993,0.3203806502775575,0.5402617088411805,0.4022330431791394,0.5083267248215702,0.6666460434325311,0.5768201766528624,0.837186604038309,0.7906638619068243,0.8132604404806544,0.1464896780588717
apartment_2,seq_0010,-1,21,75664,support_min,4,0.33087069147811377,25035,64652,0.23152218867275423,0.47264149782756854,0.3520818432501614,0.3782304773317356,0.5003093485120337,0.43078808298643323,0.5753545036948272,0.6324475654272103,0.6025516339508893,0.8935490313561014,0.774438532450659,0.8297409591433818,0.1585990670643114
apartment_2,seq_0010,-1,21,75664,support_min,5,0.26440579403679426,20006,64652,0.19902777687404183,0.5252763256324464,0.3621520512532441,0.428371488553434,0.4620274701478686,0.4445634020697788,0.6281615515345397,0.5930674998453257,0.6101102826641982,0.928221533539938,0.7479892346717812,0.8284157668538609,0.1647553737105976
apartment_2,seq_0010,-1,21,75664,support_min,8,0.1733717487840981,13118,64652,0.15389438558145596,0.6983597013873011,0.4261270434843785,0.5271382832748894,0.39647652044793663,0.4525651851947721,0.7222899832291508,0.48677535111056114,0.5815946420827973,0.9695837780149413,0.6302357235661696,0.7639190962372274,0.16659129648311127
apartment_2,seq_0010,-1,21,75664,support_min,12,0.1224756819623599,9267,64652,0.1339749126586426,0.8619512893838942,0.4979631010212684,0.5917772741987698,0.3362308977293819,0.4288190776300706,0.771662889824107,0.4173730124358102,0.5417351390293127,0.9841372612495953,0.5474695291715647,0.7035554640082972,0.1541601866251944
apartment_2,seq_0010,-1,21,75664,sor,2.0,0.9597959399450201,72622,64652,0.5224189329357612,0.3840088071768249,0.4532138700562931,0.1982870204621189,0.6351852997587082,0.30222719453268015,0.34028255900415855,0.7308513271051166,0.46436017581754085,0.6327008344578777,0.8157056239559488,0.712641987959788,0.10669680028547639
apartment_2,seq_0010,-1,21,75664,sor,1.0,0.9074989426940157,68665,64652,0.4836122919848924,0.3994504865635987,0.44153138927424557,0.2077914512488167,0.6271267710202314,0.3121541209464369,0.3553629942474332,0.7244014106292149,0.4768178190642807,0.6549042452486711,0.8109571242962321,0.7246241349291356,0.1109406761694539
apartment_2,seq_0010,-1,21,75664,sor,0.5,0.8345580460985409,63146,64652,0.45451271331468074,0.4127728377445533,0.43364277552961705,0.21776517910873214,0.6043432531089525,0.32016437637408257,0.3718683685427422,0.7051754006063231,0.4869485034338553,0.6786336426693694,0.80579100414527,0.7367661073894811,0.11391932602841985
apartment_2,seq_0010,-1,21,75664,sor,0.0,0.6789490378515542,51372,64652,0.40291077518340146,0.4459524320039862,0.4244316035936938,0.24040333255469906,0.5464950813586587,0.33391664403034005,0.40923070933582495,0.6652385077027779,0.5067358321070128,0.7281009110021023,0.7936645424735507,0.7594703573868513,0.11932269984564292
apartment_2,seq_0010,-1,21,75664,ror,0.15/4,0.965201416790019,73031,64652,0.5304178312744106,0.3771003734207041,0.45375910234755734,0.19706699894565322,0.6343964610530224,0.3007194248119123,0.3383083895879832,0.7315937635339974,0.46266718363278264,0.629198559515822,0.8168811483016767,0.710860458145523,0.1061016748535243
apartment_2,seq_0010,-1,21,75664,ror,0.15/8,0.8172710932543878,61838,64652,0.45056881941045823,0.40732264513910776,0.428945732274783,0.22151427924577122,0.6071892594196622,0.3246060500302057,0.3760794333581293,0.7134659407288251,0.4925354612871903,0.6829942753646625,0.8082039225391325,0.7403424349592798,0.11581974551669877
apartment_2,seq_0010,-1,21,75664,ror,0.15/16,0.13849386762529076,10479,64652,0.24483577926311836,0.5684075248783423,0.40662165207073037,0.4045233323790438,0.29920188083895316,0.3439812575069908,0.5965263861055444,0.487270308729815,0.5363913688024032,0.8797595190380761,0.7198230526511168,0.7917955519159209,0.08918814114992774
apartment_2,seq_0010,-1,21,75664,ror,0.3/4,0.9992863184605625,75610,64652,0.5656032525423359,0.36011874665386995,0.4628609995981029,0.19116518978971037,0.6387428076470952,0.2942624734977742,0.3286337786007142,0.740147249891728,0.4551678612707816,0.6145615659304324,0.8329208686506218,0.7072709707627177,0.10327554314732476
apartment_2,seq_0010,-1,21,75664,ror,0.3/8,0.9938544089659548,75199,64652,0.5557396909594282,0.36021519751597747,0.4579774442377028,0.19217010864506176,0.638557198539875,0.2954317383289676,0.3303235415364566,0.7397450968260842,0.4567094323813521,0.6173220388568997,0.8327816618202066,0.7090451160940251,0.10375278486419097
apartment_2,seq_0010,-1,21,75664,ror,0.3/16,0.9763427786001269,73874,64652,0.5384041591037239,0.3759361819708766,0.45717017053730025,0.19514308146303164,0.6361442801460125,0.2986672498965714,0.3351788179873839,0.7333879849037926,0.46008563477942266,0.6243197877467038,0.8190311204603106,0.7085419524472104,0.10520887055183084
apartment_2,seq_0010,-1,21,75664,ror,0.3/32,0.9146489744131951,69206,64652,0.49489329250358266,0.4007241015607634,0.447808697032173,0.2052856688726411,0.6257192352904782,0.30914665148081827,0.35154466375747767,0.7223597104497927,0.4729316829712604,0.6486720804554519,0.8106941780610035,0.7206891018989858,0.10955122253172392
apartment_2,seq_0010,-1,21,75664,cluster,5,0.992004123493339,75059,64652,0.5525148276788138,0.3609432321176023,0.45672902989820807,0.19246192994844055,0.6381859803254346,0.29573662660265576,0.3307531408625215,0.7387087793107715,0.45692183018571847,0.6178606163151654,0.8310183753016148,0.7087597080279683,0.10392072980379008
apartment_2,seq_0010,-1,21,75664,cluster,20,0.9888322055402834,74819,64652,0.5513006260614314,0.36941231330673163,0.4603564696840815,0.19297237332763068,0.637830229536596,0.29630049966008404,0.3316136275544982,0.7377962012002722,0.45756690858328586,0.6183456073991901,0.824181773185671,0.7065781710725105,0.10417149747252237
apartment_2,seq_0010,-1,21,75664,cluster,100,0.9876559526326919,74730,64652,0.5480168229333028,0.36941231330673163,0.4587145681200172,0.19320219456710824,0.637830229536596,0.2965713407406951,0.3320085641643249,0.7377962012002722,0.4579427299950631,0.6190820286364245,0.824181773185671,0.7070587143733342,0.10427909891716862
apartment_2,seq_0010,-1,21,75664,cluster,500,0.9876559526326919,74730,64652,0.5480168229333028,0.36941231330673163,0.4587145681200172,0.19320219456710824,0.637830229536596,0.2965713407406951,0.3320085641643249,0.7377962012002722,0.4579427299950631,0.6190820286364245,0.824181773185671,0.7070587143733342,0.10427909891716862
apartment_2,seq_0010,-1,21,75664,cluster,2000,0.9876559526326919,74730,64652,0.5480168229333028,0.36941231330673163,0.4587145681200172,0.19320219456710824,0.637830229536596,0.2965713407406951,0.3320085641643249,0.7377962012002722,0.4579427299950631,0.6190820286364245,0.824181773185671,0.7070587143733342,0.10427909891716862
apartment_2,seq_0010,-1,21,75664,consensus,0.06,0.9964448086276169,75395,64652,0.5671054177056325,0.36014616573890756,0.46362579172227003,0.1914450560381988,0.6386036008166801,0.29457912168134426,0.32876185423436566,0.740147249891728,0.4552906909326244,0.6145765634325884,0.8329208686506218,0.707280902502021,0.10337878299322861
apartment_2,seq_0010,-1,21,75664,consensus,0.05,0.9298609642630578,70357,64652,0.5801428247432079,0.3614731526211968,0.4708079886822023,0.18887957132907884,0.6342881890738106,0.29108059623890614,0.3225976093352474,0.7399771082101095,0.4493139957683987,0.6050854925593757,0.8329054012250201,0.7009487711417586,0.1014645747636902
apartment_2,seq_0010,-1,21,75664,consensus,0.04,0.6369343412983718,48193,64652,0.7089825955820506,0.38144789019975567,0.5452152428909032,0.11808768908347686,0.45718616593454187,0.18769515542977014,0.23117465192040337,0.7315009589803873,0.35132183189620564,0.5048451019857656,0.8327352595434016,0.6286012102491,0.04919411566810411
apartment_2,seq_0010,-1,21,75664,consensus,0.03,0.4706201099598224,35609,64652,0.8195552356960836,0.40389930478469277,0.6117272702403882,0.0909882333118032,0.2959382540369981,0.13918353891307714,0.1859080569518942,0.6653158448307863,0.2906111440544985,0.4277008621415934,0.8325496504361815,0.5650974940512263,0.032679618092675194
apartment_2,seq_0010,-1,21,75664,keyframe,0.3,0.5554424825544513,42027,64652,0.47697458337072796,0.39218562220932424,0.4345801027900261,0.2539319960977467,0.5367970055064035,0.34477029382001295,0.3993385204749328,0.6793447998515127,0.5029994293096911,0.6711399814405026,0.822913444286333,0.739317756936019,0.12649504807605577
apartment_2,seq_0010,-1,21,75664,keyframe,0.6,0.41252114611968704,31213,64652,0.47543429177769153,0.49015912538054923,0.4827967085791204,0.27446897126197417,0.47531398873971414,0.34799121472571515,0.4097331240188383,0.6086431974262204,0.4897625238190771,0.6628327940281293,0.7478809626925694,0.7027932147685272,0.12827516881187037
apartment_2,seq_0010,-1,21,75664,keyframe,1.0,0.2793798900401776,21139,64652,0.41056953229925275,0.46532880253550746,0.4379491674173801,0.328586971947585,0.42304955763162777,0.369882430285188,0.457732153838876,0.567205964239312,0.5066226011153405,0.7260513742371919,0.775753263626802,0.7500798824623605,0.136244326570788
apartment_2,seq_0010,-1,21,75664,tsdf,1.0,1.3827711989849862,104626,64652,0.7375525311666731,0.3435572022059808,0.5405548666863269,0.15177871657140674,0.6776279156097259,0.24800741000523033,0.261598455450844,0.7539441935284291,0.38842413309063234,0.5167644753694111,0.8409793973890985,0.6401623838011715,0.08527239430996623
apartment_2,seq_0010,-1,21,75664,tsdf,5.0,1.115550327764855,84407,64652,0.5782633575951608,0.372928484725884,0.4755959211605224,0.17894250476856186,0.6571799789643011,0.28129235562380744,0.30394398568839076,0.7393584111860422,0.43079272705853544,0.5839800016586302,0.820717069850894,0.6823995942381255,0.09838006622238987
apartment_2,seq_0010,-1,21,75664,tsdf,20.0,0.5276485514908015,39924,64652,0.27604329866213195,0.5065510811348136,0.3912971898984728,0.31016431219316704,0.5495266967765885,0.3965228626544585,0.4956667668570284,0.6389748190311204,0.5582707113705805,0.8470594128844805,0.7585225515065273,0.8003498810880832,0.1491744272410444
apartment_2,seq_0010,-1,21,75664,tsdf,50.0,0.2660974836117572,20134,64652,0.16756044679543852,0.7995666327982078,0.4835635397968232,0.46329591735373,0.41375363484501637,0.4371255177849371,0.687295122678057,0.4741539318195879,0.5611674200883127,0.9644382636336545,0.5788220008661759,0.7234529370187043,0.1722941720629047
apartment_2,seq_0010,-1,21,75664,oracle_frac,0.9,0.8999920702051174,68097,64652,0.40880835784688985,0.36011874665386995,0.38446355225037987,0.21225604652187322,0.6387428076470952,0.318630330537518,0.3648912580583579,0.740147249891728,0.48880334797097497,0.6823795468229144,0.8329208686506218,0.7501722550660591,0.11303221587908358
apartment_2,seq_0010,-1,21,75664,oracle_frac,0.75,0.75,56748,64652,0.2811576140064839,0.36011874665386995,0.32063818033017694,0.25470501163036585,0.6387428076470952,0.3641868965154239,0.4378656516529217,0.740147249891728,0.5502232742408988,0.8188482413477127,0.8329208686506218,0.8258246075046876,0.1318479839241973
apartment_2,seq_0010,-1,21,75664,oracle_frac,0.5,0.5,37832,64652,0.15541220168415393,0.3623496685556601,0.258880935119907,0.3820575174455487,0.6387428076470952,0.4781277697059923,0.6567984774793826,0.740147249891728,0.6959863612658377,1.0,0.8314823980696653,0.9079884130429274,0.18247701021091736
apartment_2,seq_0010,-1,21,75664,oracle_frac,0.25,0.25,18916,64652,0.06840194302062612,0.38392327159335815,0.22616260730699214,0.7641150348910974,0.6387428076470952,0.6958267159395518,1.0,0.7310524036379386,0.8446334751063297,1.0,0.812674008538019,0.8966576502009506,0.29622672598451144
apartment_2,seq_0010,-1,21,75664,oracle_frac,0.1,0.09999471347007824,7566,64652,0.03440141465910541,0.43416865521556053,0.23428503493733296,1.0,0.556719049681371,0.7152466590491331,1.0,0.6745808327661944,0.8056712695700365,1.0,0.782141310400297,0.8777545370121248,0.30876438125526146
apartment_2,seq_0010,4,4,26378,union,0,1.0,26378,39328,0.4479313682055382,0.3036435040686504,0.3757874361370943,0.2775039805898855,0.5497609845402767,0.36883191725383246,0.4152323906285541,0.6974928803905615,0.5205627008106183,0.700659640609599,0.8674989829129374,0.7752041362137575,0.12497972424979724
apartment_2,seq_0010,4,4,26378,support_frac,0.9,0.8999924179240276,23740,39328,0.40074879716833295,0.31174154530133547,0.35624517123483423,0.302106149957877,0.5437601708706266,0.3884143101034239,0.44654591406908173,0.6931956875508544,0.543182246723611,0.7366048862679023,0.8607353539462979,0.7938469858060476,0.13190834374001684
apartment_2,seq_0010,4,4,26378,support_frac,0.75,0.749981044810069,19783,39328,0.3512413942020225,0.32313491803375505,0.33718815611788877,0.33690542384875904,0.5314025630593979,0.4123707450379126,0.4859222564828388,0.680939788445891,0.5671343925678621,0.7832482434413385,0.8505899104963385,0.8155312711721575,0.1412462521183679
apartment_2,seq_0010,4,4,26378,support_frac,0.5,0.5,13189,39328,0.23509357071642512,0.34354204953170325,0.2893178101240642,0.4285389339601183,0.5053905614320586,0.46380274634897084,0.591629388126469,0.6605980471928397,0.6242144317155638,0.8827811054666768,0.8445382424735557,0.8632363253369713,0.15347780212645076
apartment_2,seq_0010,4,4,26378,support_frac,0.25,0.249981044810069,6594,39328,0.1450144480882425,0.4297869222424374,0.28740068516533995,0.5858356081286018,0.41227624084621645,0.4839660054555883,0.7446163178647255,0.5617117575264443,0.6403594142542175,0.9660297239915074,0.7830807567127747,0.864987427170072,0.1461800997637175
apartment_2,seq_0010,4,4,26378,support_frac,0.1,0.0999696716961104,2637,39328,0.09615975860664555,0.8707959177938849,0.48347783820026524,0.7607129313613955,0.25465317331163545,0.38157263879269815,0.8646188850967008,0.3350793327908869,0.4829813278321458,0.9920364050056882,0.5092554922701383,0.673020334949895,0.09751903709162368
apartment_2,seq_0010,4,4,26378,support_min,2,0.5300629312305709,13982,39328,0.2444382669367863,0.338826390882904,0.29163232890984514,0.41381776569875556,0.5105777054515866,0.4571336227397196,0.575168073237019,0.6641578519121237,0.616468007741487,0.8735517093405808,0.8464707078925956,0.8597980193487978,0.15227165168007573
apartment_2,seq_0010,4,4,26378,support_min,3,0.3482447494123891,9186,39328,0.17485003018803608,0.38008146549591787,0.277465747841977,0.5140431090790333,0.46127441008950365,0.48623125749478413,0.6812540822991509,0.6120067127746135,0.6447764798258012,0.9409971696059221,0.8251627339300244,0.8792814235425586,0.15635210000473507
apartment_2,seq_0010,4,4,26378,support_min,4,0.2638183334597013,6959,39328,0.15049860440485652,0.4227193525000393,0.2866089784524479,0.5712027590171002,0.4207689178193653,0.4845790910755684,0.7298462422761891,0.5682973962571196,0.6390197615145633,0.9633568041385256,0.791293734743694,0.8688889172463217,0.1477478409267208
apartment_2,seq_0010,4,4,26378,support_min,5,0.20759724012434605,5476,39328,0.12878548983550064,0.5214196976731154,0.325102593754308,0.6256391526661796,0.3795260374288039,0.47245239053547416,0.7768444119795471,0.5058482506102523,0.6127194740520208,0.9813732651570489,0.7223860862489829,0.8321954524635645,0.13859263331500823
apartment_2,seq_0010,4,4,26378,support_min,8,0.1360603533247403,3589,39328,0.11119715629036622,0.7578987105226105,0.43454793340648834,0.6946224575090555,0.2996592758340114,0.4186943310229453,0.8216773474505433,0.39857099267697316,0.5367706642392509,0.9899693507940931,0.585893002441009,0.7361253526624422,0.11424174263051971
apartment_2,seq_0010,4,4,26378,support_min,12,0.09181894002577906,2422,39328,0.09202227989544302,0.901398404729052,0.4967103423122475,0.7766308835672997,0.24165988608624897,0.36861874122219684,0.8761354252683733,0.3170260374288039,0.4655828248021901,0.9938067712634187,0.4861167615947925,0.6528798530076962,0.0922306074477298
apartment_2,seq_0010,4,4,26378,sor,2.0,0.951398893016908,25096,39328,0.4360197243408841,0.3128701271331209,0.3744449257370025,0.28821326107746253,0.5440144426362896,0.37680114681539717,0.4291520561045585,0.6879576891781937,0.5285755639863918,0.7151737328657953,0.8592351505288853,0.7806134943653008,0.1283923675228023
apartment_2,seq_0010,4,4,26378,sor,1.0,0.8663280006065661,22852,39328,0.37007742304110447,0.3292690367589714,0.3496732299000379,0.30850691405566255,0.5344792514239219,0.391205813893201,0.4569403115701033,0.6723454027664768,0.5440991839754631,0.756651496586732,0.850310211554109,0.8007514937985167,0.13465606101230376
apartment_2,seq_0010,4,4,26378,sor,0.5,0.792289028736068,20899,39328,0.32951289481764645,0.34157466505988193,0.33554377993876416,0.32948944925594525,0.5249186330349878,0.4048537341527373,0.48724819369347816,0.6627847843775427,0.5616198755224491,0.7944877745346667,0.8410547192839707,0.8171083230319263,0.13962216545242376
apartment_2,seq_0010,4,4,26378,sor,0.0,0.6030025020850709,15906,39328,0.2595885414069927,0.37838071055491335,0.318984625980953,0.350559537281529,0.43846623270951995,0.38961596819320177,0.532817804602037,0.6147019934906428,0.570838371940189,0.8677228718722495,0.8240439381611065,0.8453195420661733,0.12167272989230271
