scene,seq,n_steps,N_req,N,seed,span_m,n_ref_subset,n_ref_fixed,variant,ref,frac,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,kept_frac_vox
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,support_match2,subset,1.0,6550,14163,0.21290072666226006,0.13164320762027612,0.17227196714126808,0.5070229007633588,0.5585680999788181,0.5315488177506876,0.7534351145038168,0.8045611805408459,0.7781592897417525,0.8900763358778626,0.9903975146508508,0.937560913867662,0.17891710589362722,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,support_match2,subset,0.25,1637,14163,0.13603448013480868,0.5863663852351625,0.3612004326849856,0.6841783750763591,0.3326272682341312,0.44763005670499356,0.8448381185094685,0.5153569159076467,0.6401922609324004,0.9328039095907147,0.7278119042575726,0.817655455375726,0.11062678490906358,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,support_match2,fixed,1.0,6550,29308,0.20146144110906367,0.15186867513347366,0.17666505812126865,0.5503816793893129,0.47130476320458575,0.5077830071193927,0.7758778625954198,0.7555957417769892,0.7656024987206668,0.8932824427480917,0.9753992084072608,0.9325365687642823,0.17051252760642754,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,support_match2,fixed,0.25,1637,29308,0.1319424488967594,1.15795039333836,0.6449464211175596,0.7061698228466707,0.19127883171830218,0.30102076151489177,0.8625534514355528,0.31636413266002456,0.4629347771509636,0.93341478313989,0.4984645830489969,0.6498790633850342,0.08373924759042388,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,smooth5,subset,1.0,6232,14163,0.21496431902820728,0.13337006254084235,0.1741671907845248,0.5033697047496791,0.5535550377744828,0.5272709110050358,0.7472721437740694,0.8009602485349149,0.7731853240815623,0.8887997432605905,0.9900444821012497,0.9366942396075313,0.17547817557626288,
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,smooth5,subset,0.25,1558,14163,0.14298100791027232,0.5821967792342189,0.3625888935722456,0.6668806161745828,0.32168325919649793,0.4340120764082782,0.8299101412066753,0.5073077737767422,0.6296952223759599,0.9261874197689345,0.7252700699004448,0.8135068796850577,0.10456331217890602,
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,smooth5,fixed,1.0,6232,29308,0.20342493294211644,0.1544717661718894,0.17894834955700292,0.5482991014120667,0.46349119694281427,0.502340864919052,0.7690949935815148,0.7463149993175925,0.7575337793726252,0.8921694480102695,0.9740343933397024,0.931306331917398,0.16691216373362275,
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,smooth5,fixed,0.25,1558,29308,0.13873798945684354,1.1395384143104907,0.6391382018836671,0.6880616174582799,0.18223693189572812,0.28815453780517464,0.8472400513478819,0.303637232155043,0.44705656780219794,0.9274711168164314,0.4891838405896001,0.6405284230832649,0.07823376623376624,
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,smooth9,subset,1.0,6152,14163,0.21457852046500325,0.13423570362055487,0.17440711204277906,0.5021131339401821,0.5525665466355998,0.526133053573642,0.7452860858257477,0.8015957071241968,0.7724160045067476,0.8899544863459038,0.9890559909623667,0.9368918662605668,0.17477548603572485,
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,smooth9,subset,0.25,1538,14163,0.14148875502122968,0.5872586898860588,0.36437372245364424,0.6723016905071522,0.31730565558144463,0.4311308510351074,0.8328998699609883,0.5042010873402528,0.6281485594438527,0.9278283485045513,0.7194097295770671,0.8104338409526772,0.10270760853123583,
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,smooth9,fixed,1.0,6152,29308,0.20314592965071482,0.15678761289954904,0.17996677127513194,0.5469765929778934,0.46243346526545653,0.501164574781523,0.7660923276983095,0.7430735635321414,0.7544073971527215,0.8936931079323797,0.9712024020745189,0.9308370238267758,0.16450182779808664,
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,smooth9,fixed,0.25,1538,29308,0.13712871600329654,1.1524816050023936,0.6448051605028451,0.6989596879063719,0.17909785724034394,0.28513434704440443,0.8511053315994799,0.3017264910604613,0.44551342212924283,0.9291287386215865,0.4881943496656203,0.640073394775725,0.0771630615640599,
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,smooth15,subset,1.0,6129,14163,0.21247852985153112,0.13594578493038398,0.17421215739095755,0.5031815956926089,0.5502365318082327,0.5256581197069106,0.7441670745635504,0.797359316528984,0.7698454640621815,0.8939468102463697,0.9870084021746806,0.9381754621097401,0.17366393361651683,
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,smooth15,subset,0.25,1532,14163,0.14254267031593268,0.595670679450427,0.36910667488317983,0.6618798955613577,0.314481395184636,0.42637682377137204,0.8322454308093995,0.5018004660029655,0.626097117058536,0.9281984334203656,0.7208924662853915,0.8115153118485287,0.10146680780281264,
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,smooth15,fixed,1.0,6129,29308,0.2010482057649535,0.1613461967397237,0.1811972012523386,0.5452765540871267,0.4568377234884673,0.4971546762978998,0.7663566650350792,0.7333492561757882,0.7494897263792447,0.8968836678087779,0.9656066602975297,0.9299772783558866,0.16388975397072564,
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,smooth15,fixed,0.25,1532,29308,0.1380553981400318,1.1671635580088278,0.6526094780744298,0.6873368146214099,0.17810836631636412,0.2829074327472973,0.8492167101827677,0.3003957963695919,0.44380367905139656,0.9295039164490861,0.4858741640507711,0.638164381106032,0.0760914760914761,
frl_apartment_5,seq_0011,18,1,1,0,0.0,12430,29308,compact,subset,1.0,5029,12430,0.7194243819538587,0.41972845895880295,0.5695764204563308,0.45138198448995825,0.5537409493161706,0.49734948868234125,0.5416583813879499,0.6654062751407884,0.5971890304445562,0.6955657188307814,0.7917940466613033,0.7405670208507917,0.17847866419294992,
