scene,ranking,N_req,frac,n_steps,N_req,N,seed,frac,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
office_4,support,16,0.1,17.583333333333332,16.0,15.5,1.0,0.1,5556.361111111111,52538.083333333336,0.09499989011290694,0.9331805253537993,0.5140902077333531,0.7010160901635148,0.3030714943106629,0.42257773784932406,0.8764028851444958,0.37710605224877186,0.5267170808789685,0.9932464475258571,0.4994622507209554,0.6637832232470853,0.1594350218985348
office_4,support,16,0.25,17.583333333333332,16.0,15.5,1.0,0.25,13891.555555555555,52538.083333333336,0.1681759836347233,0.4104645970183911,0.2893202903265572,0.4918573127398238,0.4396436724532039,0.46337334506246086,0.7010438544351065,0.5547980625042551,0.617512946662695,0.9452650262090163,0.720630054101761,0.8166624452178757,0.17508118246228366
office_4,support,16,0.5,17.583333333333332,16.0,15.5,1.0,0.5,27783.527777777777,52538.083333333336,0.25627110239279827,0.20895557300713097,0.23261333769996462,0.35574207464019025,0.5622886007221469,0.4348400076907888,0.5455317667849965,0.70468071178505,0.6135947795499497,0.8501343799525323,0.8785144856953511,0.8634775866593312,0.15779775178984173
office_4,support,16,0.75,17.583333333333332,16.0,15.5,1.0,0.75,41675.38888888889,52538.083333333336,0.3153473965034923,0.16024694166888379,0.23779716908618806,0.2937858671296885,0.6359190138299603,0.4010744855806438,0.4688821660672022,0.7783416909703936,0.5842627126917794,0.7877653156198002,0.9214445798315022,0.8488768266452292,0.14026982196205673
office_4,support,16,0.9,17.583333333333332,16.0,15.5,1.0,0.8999999999999999,50010.444444444445,52538.083333333336,0.342971234586001,0.1442026495977192,0.2435869420918601,0.27057300614921054,0.6781060028527403,0.38598457773312034,0.4393394209637989,0.8063128408153487,0.5676479984909825,0.7577947230398833,0.9355043751989205,0.8364119838065147,0.13332144476592261
office_4,support,16,1.0,17.583333333333332,16.0,15.5,1.0,1.0,55567.72222222222,52538.083333333336,0.38730478513775285,0.13054023200922385,0.25892250857348836,0.2527057742317604,0.7030281017556811,0.3709698261809453,0.41470243054024586,0.8348229762203867,0.5528815616576007,0.7273808527866168,0.9507385144581837,0.8232274309394454,0.12638777823125216
office_4,support,32,0.1,17.583333333333332,32.0,17.583333333333332,1.0,0.1,5889.333333333333,53765.25,0.0963962262051048,0.9273030939283158,0.5118496600667103,0.6939098039682146,0.30553742298977093,0.4234527164551347,0.8735861743287986,0.37971397082777,0.5285606938235297,0.9929779653963718,0.5012418264725235,0.6652251000014995,0.16141786289663893
office_4,support,32,0.25,17.583333333333332,32.0,17.583333333333332,1.0,0.25,14723.916666666666,53765.25,0.17171933054382482,0.40451701506703697,0.2881181728054309,0.4834104021121891,0.44375929991389573,0.46142399546352564,0.692824564889475,0.5562189407281255,0.614979961820874,0.9420683181892701,0.7216384551535512,0.8160807973529975,0.17559352765069142
office_4,support,32,0.5,17.583333333333332,32.0,17.583333333333332,1.0,0.5,29448.416666666668,53765.25,0.26026845260005366,0.2067984896813403,0.23353347114069697,0.35007134035247595,0.5697642301990515,0.43231774421813923,0.5394225222459118,0.7086474305926622,0.6110038774134687,0.8459628089917861,0.8793103480686633,0.8618125973425528,0.15760916683196885
office_4,support,32,0.75,17.583333333333332,32.0,17.583333333333332,1.0,0.75,44172.666666666664,53765.25,0.3198430253268161,0.15602653195752908,0.23793477864217255,0.2877419396957887,0.6437829579466368,0.39655240657768004,0.46127542594983606,0.7848069811702567,0.5798198230777103,0.7818641676229565,0.926050738852804,0.8472708593145506,0.13889231451908388
office_4,support,32,0.9,17.583333333333332,32.0,17.583333333333332,1.0,0.8999999999999999,53007.0,53765.25,0.3479164924064516,0.1415989303323301,0.2447577113693909,0.26465373466381337,0.6853329436898673,0.3807182706421042,0.4317831998098453,0.8107284782581776,0.5620969258784776,0.7517625964172642,0.9375743975684391,0.8334523231069251,0.13158892832251856
office_4,support,32,1.0,17.583333333333332,32.0,17.583333333333332,1.0,1.0,58897.333333333336,53765.25,0.3911667435710824,0.12881776273902037,0.25999225315505137,0.24791678947839044,0.7118772739444998,0.36664190010859227,0.4087119568198349,0.8377331797108372,0.5479043271940326,0.7226774272960994,0.9509552201578126,0.8202177972956461,0.1250275739484209
