scene,seq,n_steps,N_req,N,seed,ranking,frac,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
office_4,seq_0000,15,2,2,2,oracle,0.9,12817,23505,0.2117411518139507,0.21135437244410032,0.2115477621290255,0.3866739486619334,0.5105296745373324,0.44005289336331244,0.6046656783958805,0.7098064241650712,0.6530311022369153,0.886556916595147,0.8849181025313763,0.885736751519398,0.16856480548276556
office_4,seq_0000,15,2,2,2,oracle,0.75,10681,23505,0.14158983269085937,0.22152611833399594,0.18155797551242764,0.46400149798707985,0.5105296745373324,0.4861548618061153,0.7255874918078832,0.7098064241650712,0.7176102075505252,1.0,0.8823654541586896,0.9375070629449656,0.18889767336796928
office_4,seq_0000,15,2,2,2,oracle,0.5,7121,23505,0.07489299086114959,0.2620300016527676,0.16846149625695858,0.6959696671815756,0.5105296745373324,0.5889985272065681,1.0,0.7036800680706232,0.8260706704956923,1.0,0.8444160816847479,0.9156459760570202,0.23642917726887192
office_4,seq_0000,15,2,2,2,oracle,0.25,3560,23505,0.03762282952243904,0.3420945816592654,0.18985870559085222,1.0,0.45756222080408426,0.62784588441331,1.0,0.5798340778557753,0.7340442720956536,1.0,0.7746862369708573,0.8730402263029199,0.271864159211247
office_4,seq_0000,15,2,2,2,oracle,0.1,1424,23505,0.024275595908719538,0.42657817630490596,0.22542688610681275,1.0,0.30853009997872793,0.4715674480606041,1.0,0.4564986173154648,0.6268438732291515,1.0,0.7095937034673474,0.8301313955803306,0.1267551819658038
office_4,seq_0000,15,4,4,0,support,1.0,26925,38071,0.3103032035829797,0.16702970347553636,0.23866645352925803,0.3331104921077066,0.6147198655144336,0.43208077323796623,0.5070009285051068,0.7515957027658848,0.6055311283932794,0.8001485608170845,0.9096425100470175,0.8513895734691347,0.16409933983024205
office_4,seq_0000,15,4,4,0,support,0.9,24232,38071,0.2805887562628462,0.18471330621434046,0.23265103123859332,0.35552162429844836,0.5938640960310998,0.4447750234967067,0.5323126444371079,0.7182107115652334,0.6114442266132782,0.8179267084846484,0.8855034015392294,0.8503746391600291,0.17136258660508083
office_4,seq_0000,15,4,4,0,support,0.75,20193,38071,0.24936234194046217,0.19604539522254696,0.22270386858150457,0.3971178131035507,0.5768957999527199,0.470415598703983,0.5829742980240677,0.7006120143941583,0.6364025439149158,0.8603971673352152,0.8721073783194557,0.8662126974502783,0.1820267686424474
office_4,seq_0000,15,4,4,0,support,0.5,13462,38071,0.19572940788344914,0.2353095513762994,0.21551947962987428,0.468206804338137,0.542328806703265,0.5025494098627022,0.6616401723369485,0.6713508970082215,0.6664601637778319,0.901797652651909,0.8206246224160122,0.8592984065698253,0.19768105757828627
office_4,seq_0000,15,4,4,0,support,0.25,6731,38071,0.1302434890237411,0.363620626655967,0.24693205783985406,0.6312583568563364,0.4497649129258491,0.525276130202842,0.8159263110979053,0.5875338183919518,0.6831463053532743,0.9505274104887832,0.7087284284626093,0.8120095551655114,0.1981682417454206
office_4,seq_0000,15,4,4,0,support,0.1,2692,38071,0.05497122853139033,0.8583757383977118,0.45667348346455106,0.8714710252600297,0.2865172966299808,0.4312505014581277,0.9728826151560178,0.3490846050799821,0.5138075109612618,0.9970282317979198,0.47009534816527015,0.6389350429081188,0.14726741760534
office_4,seq_0000,15,4,4,0,oracle,1.0,26925,38071,0.3103032035829797,0.16702970347553636,0.23866645352925803,0.3331104921077066,0.6147198655144336,0.43208077323796623,0.5070009285051068,0.7515957027658848,0.6055311283932794,0.8001485608170845,0.9096425100470175,0.8513895734691347,0.16409933983024205
office_4,seq_0000,15,4,4,0,oracle,0.9,24232,38071,0.21909919555730664,0.167122260100146,0.19311072782872632,0.37013040607461206,0.6147198655144336,0.4620530044183804,0.5633459887751733,0.7515957027658848,0.6439957407352431,0.8890723010894684,0.9096425100470175,0.8992397845051545,0.17778190600037155
office_4,seq_0000,15,4,4,0,oracle,0.75,20193,38071,0.15234842369033613,0.1694142474866951,0.1608813355885156,0.44416381914524833,0.6147198655144336,0.5157059781482917,0.6760263457633834,0.7515957027658848,0.7118109403756053,1.0,0.9094323763494523,0.9525682999972487,0.20319190346438304
office_4,seq_0000,15,4,4,0,oracle,0.5,13462,38071,0.08048527890895744,0.1874654322416037,0.13397535557528056,0.6662457287178726,0.6147198655144336,0.639446502858597,1.0,0.751438102492711,0.8580812549678309,1.0,0.8757059178902576,0.9337347710404705,0.26672240802675584
office_4,seq_0000,15,4,4,0,oracle,0.25,6731,38071,0.037154229074791156,0.23123089901469746,0.1341925640447443,1.0,0.5716161908013974,0.7274246653184697,1.0,0.688634393632949,0.8156110004977601,1.0,0.8330225105723517,0.9089059253421222,0.3434720041862899
office_4,seq_0000,15,4,4,0,oracle,0.1,2692,38071,0.02429431717502681,0.286085324934612,0.15518982105481938,1.0,0.4078957736860077,0.5794402985074627,1.0,0.5887946205773423,0.7411840560781655,1.0,0.8022904573034594,0.8903009546017635,0.18203309692671396
office_4,seq_0000,15,4,4,1,support,1.0,26507,38504,0.29899626751536007,0.20123957918406765,0.25011792334971383,0.32723431546383974,0.585991065863287,0.4199541301119607,0.49994341117440677,0.7282100560980678,0.5928637246055243,0.8111819519372241,0.8790255557864118,0.8437421593350475,0.16362640846085127
office_4,seq_0000,15,4,4,1,support,0.9,23856,38504,0.2647646782887473,0.2040418782034652,0.23440327824610624,0.34800469483568075,0.5736546852275088,0.43320673123290004,0.5252347417840375,0.7195096613338874,0.6072113603968894,0.8340459423205903,0.8784541865780179,0.8556742711618327,0.17040483946021406
office_4,seq_0000,15,4,4,1,support,0.75,19880,38504,0.24516901451572917,0.21677650367280976,0.23097275909426945,0.38098591549295774,0.5586432578433409,0.4530195933949333,0.56317907444668,0.7077965925618117,0.6272602068514845,0.8550301810865191,0.8689227093289009,0.8619204685212128,0.17980984340044742
office_4,seq_0000,15,4,4,1,support,0.5,13253,38504,0.21042710736023681,0.2372194247883148,0.2238232660742758,0.4373349430317664,0.5116611261167671,0.4715873894875375,0.6252923866294424,0.671514647828797,0.6475797642058821,0.8939108126461933,0.8467691668398089,0.8697016372613489,0.18792152053954628
office_4,seq_0000,15,4,4,1,support,0.25,6626,38504,0.14357272862051831,0.34734130316382983,0.24545701589217406,0.6074554784183519,0.42626740078952835,0.5009823678840684,0.7799577422275883,0.5679669644712237,0.6572922494369217,0.9411409598551163,0.7286775399958446,0.8213925998277823,0.19347889374090246
office_4,seq_0000,15,4,4,1,support,0.1,2650,38504,0.05402242503428988,0.82856721772274,0.44129482137851495,0.8856603773584906,0.28851547891128193,0.4352443913096832,0.9679245283018868,0.36037814253064615,0.5252098806677223,0.9969811320754717,0.4900529815084147,0.6571114567152909,0.14783937751841045
office_4,seq_0000,15,4,4,1,oracle,1.0,26507,38504,0.29899626751536007,0.20123957918406765,0.25011792334971383,0.32723431546383974,0.585991065863287,0.4199541301119607,0.49994341117440677,0.7282100560980678,0.5928637246055243,0.8111819519372241,0.8790255557864118,0.8437421593350475,0.16362640846085127
office_4,seq_0000,15,4,4,1,oracle,0.9,23856,38504,0.21561013043986474,0.2025098832766913,0.20906000685827802,0.36359825620389,0.585991065863287,0.44875258124243544,0.5554996646545942,0.7282100560980678,0.6302366265847116,0.9013246143527833,0.8790255557864118,0.8900354361338753,0.1771606864274571
office_4,seq_0000,15,4,4,1,oracle,0.75,19880,38504,0.15239035809762871,0.20816394115885797,0.18027714962824334,0.43631790744466803,0.585991065863287,0.50019788990294,0.6665995975855131,0.7282100560980678,0.6960441219642098,1.0,0.8777529607313526,0.9348971660143013,0.20225119327491628
office_4,seq_0000,15,4,4,1,oracle,0.5,13253,38504,0.08210290018812404,0.22763944170927314,0.1548711709486986,0.6544933222666566,0.585991065863287,0.6183507719812859,0.9999245453859503,0.7282100560980678,0.8427064751368811,1.0,0.8444057760232703,0.9156399172029233,0.26474565207255096
office_4,seq_0000,15,4,4,1,oracle,0.25,6626,38504,0.036874422618992625,0.2740314337224621,0.15545292817072737,1.0,0.5502545190110119,0.709889263037979,1.0,0.6543476002493247,0.7910642239281621,1.0,0.8015011427384168,0.8898147480717942,0.3414921465968586
office_4,seq_0000,15,4,4,1,oracle,0.1,2650,38504,0.024035057801720532,0.3362727027382397,0.18015388026998014,1.0,0.3852846457510908,0.5562533980764544,1.0,0.563941408684812,0.7211797137068651,1.0,0.7651932266777478,0.8669795636117529,0.1780392156862745
office_4,seq_0000,15,4,4,2,support,1.0,25566,36526,0.29292909641349957,0.17292390333111451,0.23292649987230704,0.3260971602910115,0.6161090729891037,0.4264701549083127,0.49792693420949696,0.7536823084925807,0.5996739372513169,0.7904247829148088,0.8911734107211301,0.8377810494499147,0.16153615361536153
office_4,seq_0000,15,4,4,2,support,0.9,23009,36526,0.2713012584209276,0.19486596397722522,0.23308361119907642,0.35068886088052503,0.6032689043421124,0.443540988041548,0.5283150071711069,0.7314789465038603,0.6135150970369031,0.816115433091399,0.8518315720308821,0.833591103547015,0.17069774971669094
office_4,seq_0000,15,4,4,2,support,0.75,19174,36526,0.22739298498978802,0.20033767977953418,0.2138653323846611,0.3923542296860332,0.5907846465531402,0.4715444796474557,0.5841243350370293,0.7250725510595193,0.6470111963129282,0.8776468133931365,0.8479986858676012,0.8625680590041229,0.18205090696313633
office_4,seq_0000,15,4,4,2,support,0.5,12783,36526,0.20245712579916728,0.23771294188040315,0.22008503383978523,0.45286708910271456,0.5408202376389422,0.492951213437507,0.6428850817491981,0.6965996824180036,0.6686653790440019,0.8990847218962685,0.8183485736187921,0.8568189537813785,0.18976829548061483
office_4,seq_0000,15,4,4,2,support,0.25,6391,36526,0.12127487193698798,0.35409667247209425,0.23768577220454112,0.6072602096698482,0.42818813995510047,0.50223967181262,0.7979971835393522,0.5816678530361934,0.6728724671176342,0.9784071350336411,0.7417729836281005,0.8438139377189713,0.18525932666060055
office_4,seq_0000,15,4,4,2,support,0.1,2556,36526,0.06104610984793458,0.896279930296171,0.4786630200720528,0.8501564945226917,0.27046487433608934,0.41037495062449836,0.9471830985915493,0.34077095767398563,0.5012173998435081,1.0,0.49258062749822046,0.6600388862394072,0.1421921594297767
office_4,seq_0000,15,4,4,2,oracle,1.0,25566,36526,0.29292909641349957,0.17292390333111451,0.23292649987230704,0.3260971602910115,0.6161090729891037,0.4264701549083127,0.49792693420949696,0.7536823084925807,0.5996739372513169,0.7904247829148088,0.8911734107211301,0.8377810494499147,0.16153615361536153
office_4,seq_0000,15,4,4,2,oracle,0.9,23009,36526,0.22493726873616968,0.17329701773703196,0.19911714323660082,0.36233647703072713,0.6161090729891037,0.4563131611544749,0.5532617671345995,0.7536823084925807,0.6381047416349261,0.8782650267286713,0.8911734107211301,0.8846721341884258,0.174958567575472
office_4,seq_0000,15,4,4,2,oracle,0.75,19174,36526,0.15764694953998573,0.17894867289263575,0.16829781121631074,0.4348075518931887,0.6161090729891037,0.5098194688005414,0.6639198915197664,0.7536823084925807,0.7059592267709559,1.0,0.8902973224552374,0.9419653848939097,0.19986635978914544
office_4,seq_0000,15,4,4,2,oracle,0.5,12783,36526,0.0828785358153742,0.20991178400294783,0.14639515990916102,0.652194320582023,0.6161090729891037,0.6336383554587,0.9958538684189939,0.7536823084925807,0.8580073420330636,1.0,0.8660406285933308,0.928211974940947,0.2620333868691293
office_4,seq_0000,15,4,4,2,oracle,0.25,6391,36526,0.03768063105598168,0.2851499023039149,0.1614152666799483,1.0,0.5749055467338334,0.7300825727944371,1.0,0.6822811148223183,0.8111380539326574,1.0,0.8099436018178832,0.8949931931629103,0.3490057995028997
office_4,seq_0000,15,4,4,2,oracle,0.1,2556,36526,0.02454194394084272,0.3495597418886362,0.18705084291473945,1.0,0.39779882823194435,0.5691789407709182,1.0,0.5807643870119915,0.7347893105180208,1.0,0.7737502053331873,0.8724455146014694,0.1793331330729949
office_4,seq_0000,15,8,8,0,support,1.0,39265,47032,0.3107350974495663,0.15094945603270865,0.23084227674113747,0.297975296065198,0.6716703521006974,0.4128130155670625,0.47052082006876356,0.786336962068379,0.5887506406869231,0.7914172927543613,0.9139947269943868,0.8483008493586526,0.15612707371301524
office_4,seq_0000,15,8,8,0,support,0.9,35338,47032,0.2874527758821029,0.1619607314524774,0.22470675366729015,0.312977531269455,0.6393731927198503,0.4202431696152633,0.48703944762012563,0.7547201905085898,0.5920284303119827,0.8048842605693588,0.9053835686341214,0.8521811282752266,0.16205570230316513
office_4,seq_0000,15,8,8,0,support,0.75,29448,47032,0.2732374738994777,0.1760735846530046,0.22465552927624116,0.33903830480847597,0.6093085558768498,0.43566114562872665,0.5176242868785657,0.725187106650791,0.6040730892684388,0.8249456669383319,0.8915631910188807,0.8569617195078543,0.17101433938303615
office_4,seq_0000,15,8,8,0,support,0.5,19632,47032,0.2260677445323226,0.21317208586408481,0.2196199151982037,0.40321923390383047,0.564509270284062,0.47042325303121446,0.591483292583537,0.6807280149685321,0.6329754267350173,0.8765281173594132,0.8457007994556898,0.8608385591005956,0.19079061084799667
office_4,seq_0000,15,8,8,0,support,0.25,9816,47032,0.15376900348201797,0.3648210309460898,0.2592950172140539,0.5437041564792175,0.4468021772410274,0.49051317012279183,0.7418500407497962,0.5675922775982309,0.6431262352918772,0.9464140179299103,0.7187659465895561,0.8170290082241315,0.2012876164463737
office_4,seq_0000,15,8,8,0,support,0.1,3926,47032,0.06926532196023075,0.8207069126980253,0.444986117329128,0.7944472745797249,0.30260248341554685,0.4382694886508033,0.9266428935303107,0.3786358224187787,0.5376019539631424,0.999745287824758,0.5276620173498895,0.6907491061781179,0.16636584303230223
office_4,seq_0000,15,8,8,0,oracle,1.0,39265,47032,0.31073509744956634,0.15094945603270865,0.2308422767411375,0.297975296065198,0.6716703521006974,0.4128130155670625,0.47052082006876356,0.786336962068379,0.5887506406869231,0.7914172927543613,0.9139947269943868,0.8483008493586526,0.15612707371301524
office_4,seq_0000,15,8,8,0,oracle,0.9,35338,47032,0.23338323507575204,0.15104027638810985,0.19221175573193094,0.33108834682211785,0.6716703521006974,0.44354085728767534,0.5228083083366348,0.786336962068379,0.6280487066104643,0.8793649895296848,0.9139947269943868,0.8963455085200893,0.170435716119396
office_4,seq_0000,15,8,8,0,oracle,0.75,29448,47032,0.16806963963461305,0.15332737128680238,0.1606985054607077,0.3973105134474328,0.6716703521006974,0.49928244940794175,0.627377071447976,0.786336962068379,0.6979201857488678,1.0,0.9132505528151046,0.9546586059743954,0.19759733759030276
office_4,seq_0000,15,8,8,0,oracle,0.5,19632,47032,0.09263310081634843,0.16283993905096572,0.1277365199336571,0.5959657701711492,0.6716703521006974,0.6315574819269402,0.9410656071719642,0.786336962068379,0.8567715294947871,1.0,0.8997491069909849,0.9472294037985876,0.26905647865011234
office_4,seq_0000,15,8,8,0,oracle,0.25,9816,47032,0.041703630397411644,0.20089890542332117,0.12130126791036641,1.0,0.6554898792311618,0.7918983830158872,1.0,0.7464917502976697,0.8548471530660694,1.0,0.856310597040313,0.9225940943348683,0.40493982088871144
office_4,seq_0000,15,8,8,0,oracle,0.1,3926,47032,0.02575310184110943,0.25786110628212355,0.14180710406161648,1.0,0.48415972104099336,0.6524361417131069,1.0,0.6653767647559109,0.7990705512856523,1.0,0.8203988773600952,0.9013396872116518,0.25066737853710624
office_4,seq_0000,15,8,8,1,support,1.0,38476,46813,0.30014426037856606,0.14860200756628625,0.22437313397242614,0.29192223723879823,0.6635336338196655,0.4054613692482588,0.46652458675538,0.7958045841966975,0.5882180548840311,0.7897130678864747,0.9159635144083909,0.8481659003165936,0.15056695230676015
office_4,seq_0000,15,8,8,1,support,0.9,34628,46813,0.29040998346889746,0.16861355121827643,0.22951176734358694,0.3040602980247199,0.626471279345481,0.40941124091682984,0.4795541180547534,0.7529318778971653,0.5859240329646234,0.797764814600901,0.8902868861213765,0.841490284147504,0.15519018175004684
office_4,seq_0000,15,8,8,1,support,0.75,28857,46813,0.26993647505967333,0.18165039913816414,0.22579343709891875,0.3262293377689989,0.5928267788862068,0.42086110735353766,0.5106906469834009,0.7269989105590328,0.5999429206251362,0.8267318155040372,0.8780039732552923,0.8515968557888745,0.16213475650433623
office_4,seq_0000,15,8,8,1,support,0.5,19238,46813,0.2376274466155467,0.19836276346892331,0.21799510504223502,0.37841771493918286,0.5379061371841155,0.44428224980350284,0.5702775756315626,0.6943370431290453,0.6262221545641897,0.8640711092629172,0.8663191848418175,0.865193686733321,0.17574497574497575
office_4,seq_0000,15,8,8,1,support,0.25,9619,46813,0.15977269202939218,0.36057077663678455,0.2601717343330884,0.525834286308348,0.4366522119923953,0.47711153281287616,0.7219045638839796,0.576869672954094,0.6412890521845792,0.9424056554735419,0.7213808130220238,0.817212269500879,0.19187215059561744
office_4,seq_0000,15,8,8,1,support,0.1,3847,46813,0.07034207638531036,0.8014071183900895,0.4358745973876999,0.8032232908760073,0.3036122444620084,0.44065883026162583,0.9303353262282298,0.3794031572426463,0.5389963943488365,0.9950610865609566,0.5256659474932177,0.6879206026688708,0.16558747721129063
office_4,seq_0000,15,8,8,1,oracle,1.0,38476,46813,0.30014426037856606,0.14860200756628625,0.22437313397242614,0.29192223723879823,0.6635336338196655,0.4054613692482588,0.46652458675538,0.7958045841966975,0.5882180548840311,0.7897130678864747,0.9159635144083909,0.8481659003165936,0.15056695230676015
office_4,seq_0000,15,8,8,1,oracle,0.9,34628,46813,0.23491098578537623,0.14870134962226783,0.19180616770382203,0.3243617881483193,0.6635336338196655,0.43572416913026996,0.5183666397135266,0.7958045841966975,0.6278003058859293,0.8774691001501675,0.9159635144083909,0.8963031833299725,0.16424322538003966
office_4,seq_0000,15,8,8,1,oracle,0.75,28857,46813,0.17091170889010338,0.15073417153209073,0.16082294021109705,0.38922964965173096,0.6635336338196655,0.490645842001927,0.6220327823405066,0.7958045841966975,0.6982698458796931,1.0,0.9153440283681883,0.9558011665904553,0.19014565627305768
office_4,seq_0000,15,8,8,1,oracle,0.5,19238,46813,0.09458218664532521,0.159881701226803,0.1272319439360641,0.5838444744775965,0.6635336338196655,0.6211435701151994,0.93304917351076,0.7958045841966975,0.8589793164986099,1.0,0.904065110118984,0.9496157513883435,0.2579521020241714
office_4,seq_0000,15,8,8,1,oracle,0.25,9619,46813,0.042752012657081236,0.1941037353685203,0.11842787401280076,1.0,0.6471920193108752,0.7858124756840877,1.0,0.7560079465105847,0.8610529901221352,1.0,0.8709760109371328,0.9310392071792296,0.38812446474450474
office_4,seq_0000,15,8,8,1,oracle,0.1,3847,46813,0.02582288349268738,0.24706767043873243,0.1364452769657099,1.0,0.4747399226710529,0.6438286715819054,1.0,0.6673359964112533,0.8004817239567986,1.0,0.8408988956059215,0.9135742300819234,0.24796392273002624
office_4,seq_0000,15,8,8,2,support,1.0,40242,46541,0.3782903738272249,0.1374160512399155,0.2578532125335702,0.29007007603995827,0.6736211082701274,0.40551855050520846,0.4578301277272501,0.7915171569154079,0.5801115598574982,0.7657671089906068,0.9472722975441009,0.8469040069365608,0.1562065917413815
office_4,seq_0000,15,8,8,2,support,0.9,36217,46541,0.30163170778510456,0.15137642796852827,0.22650406787681643,0.3100201562801999,0.641670784899336,0.4180577294733385,0.4844686197089764,0.7481145656517909,0.588095043499106,0.7999834331943563,0.9375174577254464,0.8633071078470772,0.16405249679897568
office_4,seq_0000,15,8,8,2,support,0.75,30181,46541,0.27126849209655723,0.1714680424023876,0.22136826724947242,0.34243398164408073,0.6107947830944759,0.43883881242261874,0.52771611278619,0.7154337036161664,0.6074020814661882,0.8449686889102416,0.9106379321458499,0.876575116963663,0.17461522353680242
office_4,seq_0000,15,8,8,2,support,0.5,20121,46541,0.23038230335537663,0.22519797563179908,0.22779013949358784,0.39322101287212363,0.5593777529490127,0.46180846434991857,0.5890860295213955,0.6650050493113598,0.6247475812923021,0.8756026042443219,0.8306009754839818,0.8525083241678115,0.19225368994212527
office_4,seq_0000,15,8,8,2,support,0.25,10060,46541,0.1563242180744348,0.3500139314816795,0.25316907477805717,0.5270377733598409,0.4553834253668808,0.48859749126219676,0.731610337972167,0.5765883844352292,0.644914286464371,0.9502982107355865,0.7294213704045895,0.8253375515182908,0.20083438439895218
office_4,seq_0000,15,8,8,2,support,0.1,4024,46541,0.07181242437501412,0.8036445585263186,0.43772849145066633,0.7793240556660039,0.30147611783158934,0.4347660124343596,0.9294234592445328,0.3677402720182205,0.526975010918599,0.9995029821073559,0.5150727315700135,0.6798164351340905,0.16936340351096396
office_4,seq_0000,15,8,8,2,oracle,1.0,40242,46541,0.3782903738272249,0.1374160512399155,0.2578532125335702,0.29007007603995827,0.6736211082701274,0.40551855050520846,0.4578301277272501,0.7915171569154079,0.5801115598574982,0.7657671089906068,0.9472722975441009,0.8469040069365608,0.1562065917413815
office_4,seq_0000,15,8,8,2,oracle,0.9,36217,46541,0.2502035389174845,0.1374160512399155,0.1938097950787,0.32230720379932076,0.6736211082701274,0.43600113220117903,0.508711378634343,0.7915171569154079,0.619358479064492,0.8508711378634343,0.9472722975441009,0.8964876125081576,0.17066384603003057
office_4,seq_0000,15,8,8,2,oracle,0.75,30181,46541,0.17617487476049468,0.1379414077212268,0.15705814124086073,0.3867665087306584,0.6736211082701274,0.4913940526574839,0.6104502832908121,0.7915171569154079,0.6892911473000772,1.0,0.9472722975441009,0.9729222756763914,0.19816837102501803
office_4,seq_0000,15,8,8,2,oracle,0.5,20121,46541,0.09609718846282134,0.1478783880740825,0.12198778826845191,0.5801401520799165,0.6736211082701274,0.6233956408686063,0.9156602554545002,0.7915171569154079,0.8490749664871295,1.0,0.9264734320276745,0.9618335935757305,0.270945131968021
office_4,seq_0000,15,8,8,2,oracle,0.25,10060,46541,0.042729182937277434,0.17761110451041331,0.11017014372384537,1.0,0.6626200554349928,0.7970793486689067,1.0,0.7547968457918824,0.8602669278804946,1.0,0.8892374465525021,0.9413718198050656,0.41548490393412624
office_4,seq_0000,15,8,8,2,oracle,0.1,4024,46541,0.026093311911735605,0.2285402622861499,0.12731678709894276,1.0,0.49461764895468513,0.6618651255732378,1.0,0.6751251584624309,0.8060593622534055,1.0,0.8522592982531532,0.920237570470733,0.25860677783754704
office_4,seq_0000,15,16,15,0,support,1.0,52757,54187,0.38759111928700957,0.12596202203934437,0.25677657066317694,0.2638891521504255,0.7132891652979497,0.3852506133375292,0.43025570066531454,0.8294055769834093,0.5665911685827517,0.7418920711943439,0.9476627235314743,0.8322470072579468,0.14426080822331955
office_4,seq_0000,15,16,15,0,support,0.9,47481,54187,0.3253031777365503,0.1391196237857006,0.23221140076112545,0.2808702428339757,0.6763983981397752,0.3969213535393358,0.45268633769297195,0.7950061822946464,0.5768864224814076,0.7719087635054022,0.9383062358130179,0.8470125762719756,0.15111721611721612
office_4,seq_0000,15,16,15,0,support,0.75,39567,54187,0.3018611333035997,0.15493654764166576,0.22839884047263273,0.3077817373063411,0.6421097311163194,0.4161099560404763,0.48699673970733187,0.7616587004263015,0.5941195496455532,0.8040033361134279,0.9210142654142137,0.8585402738445278,0.16140966555325356
office_4,seq_0000,15,16,15,0,support,0.5,26378,54187,0.25275465284318077,0.2020712655992713,0.22741295922122604,0.35389339601182807,0.5684942882979312,0.4362295328121902,0.5468572295094397,0.6778378577887685,0.6053433818939135,0.8509363863825915,0.8672928931293483,0.8590367877148755,0.18072289156626506
office_4,seq_0000,15,16,15,0,support,0.25,13189,54187,0.1799788196039113,0.3551042760249253,0.2675415478144183,0.4782015315793464,0.45289460571723844,0.4652041511563513,0.6898930927287892,0.568697289017661,0.6234599234779649,0.9245583440746076,0.7122372524775316,0.8046269138626663,0.20041192047412887
office_4,seq_0000,15,16,15,0,support,0.1,5275,54187,0.08118130394102248,0.7230584329831665,0.4021198684620945,0.7325118483412322,0.3227342351486519,0.44805975555937544,0.9095734597156399,0.4111687305073172,0.5663303065548234,0.9981042654028436,0.5353128979275472,0.6968724487030171,0.1823492354389783
office_4,seq_0000,15,16,15,0,oracle,1.0,52757,54187,0.38759111928700957,0.12596202203934437,0.25677657066317694,0.2638891521504255,0.7132891652979497,0.3852506133375292,0.43025570066531454,0.8294055769834093,0.5665911685827517,0.7418920711943439,0.9476627235314743,0.8322470072579468,0.14426080822331955
office_4,seq_0000,15,16,15,0,oracle,0.9,47481,54187,0.26923687362551624,0.12596202203934437,0.1975994478324303,0.29321202165076554,0.7132891652979497,0.41558810042268846,0.4780649101745962,0.8294055769834093,0.6065294881275056,0.8243297318927572,0.9476627235314743,0.8817041589789805,0.1582875677269544
office_4,seq_0000,15,16,15,0,oracle,0.75,39567,54187,0.19353615699716775,0.12639379563119696,0.15996497631418236,0.351858872292567,0.7132891652979497,0.4712530323728168,0.5736851416584527,0.8294055769834093,0.67824218292116,0.9892081785326156,0.9476627235314743,0.967989880594332,0.18531543971692413
office_4,seq_0000,15,16,15,0,oracle,0.5,26378,54187,0.10694466860409885,0.12952455091327147,0.11823460975868516,0.5277883084388506,0.7132891652979497,0.6066755540197695,0.8605277124876791,0.8294055769834093,0.8446800691279801,1.0,0.9435104360824552,0.9709342626266463,0.25902469917669413
office_4,seq_0000,15,16,15,0,oracle,0.25,13189,54187,0.04760127523541627,0.14692855358275267,0.09726491440908447,1.0,0.7108347020503073,0.8309799902917857,1.0,0.8047686714525624,0.891824735415921,1.0,0.9202207171461789,0.9584530662848026,0.42666600059946047
office_4,seq_0000,15,16,15,0,oracle,0.1,5275,54187,0.02717932824642295,0.19662755420280884,0.11190344122461589,1.0,0.5528078690460811,0.7120106486653515,1.0,0.7272777603484231,0.8421086371212445,1.0,0.8862457785077602,0.939692789355249,0.3255216693418941
office_4,seq_0000,15,16,15,1,support,1.0,52757,54187,0.38759111928700957,0.12596202203934437,0.25677657066317694,0.2638891521504255,0.7132891652979497,0.3852506133375292,0.43025570066531454,0.8294055769834093,0.5665911685827517,0.7418920711943439,0.9476627235314743,0.8322470072579468,0.14426080822331955
office_4,seq_0000,15,16,15,1,support,0.9,47481,54187,0.3253031777365503,0.1391196237857006,0.23221140076112545,0.2808702428339757,0.6763983981397752,0.3969213535393358,0.45268633769297195,0.7950061822946464,0.5768864224814076,0.7719087635054022,0.9383062358130179,0.8470125762719756,0.15111721611721612
office_4,seq_0000,15,16,15,1,support,0.75,39567,54187,0.3018611333035997,0.15493654764166576,0.22839884047263273,0.3077817373063411,0.6421097311163194,0.4161099560404763,0.48699673970733187,0.7616587004263015,0.5941195496455532,0.8040033361134279,0.9210142654142137,0.8585402738445278,0.16140966555325356
office_4,seq_0000,15,16,15,1,support,0.5,26378,54187,0.25275465284318077,0.2020712655992713,0.22741295922122604,0.35389339601182807,0.5684942882979312,0.4362295328121902,0.5468572295094397,0.6778378577887685,0.6053433818939135,0.8509363863825915,0.8672928931293483,0.8590367877148755,0.18072289156626506
office_4,seq_0000,15,16,15,1,support,0.25,13189,54187,0.1799788196039113,0.3551042760249253,0.2675415478144183,0.4782015315793464,0.45289460571723844,0.4652041511563513,0.6898930927287892,0.568697289017661,0.6234599234779649,0.9245583440746076,0.7122372524775316,0.8046269138626663,0.20041192047412887
office_4,seq_0000,15,16,15,1,support,0.1,5275,54187,0.08118130394102248,0.7230584329831665,0.4021198684620945,0.7325118483412322,0.3227342351486519,0.44805975555937544,0.9095734597156399,0.4111687305073172,0.5663303065548234,0.9981042654028436,0.5353128979275472,0.6968724487030171,0.1823492354389783
office_4,seq_0000,15,16,15,1,oracle,1.0,52757,54187,0.38759111928700957,0.12596202203934437,0.25677657066317694,0.2638891521504255,0.7132891652979497,0.3852506133375292,0.43025570066531454,0.8294055769834093,0.5665911685827517,0.7418920711943439,0.9476627235314743,0.8322470072579468,0.14426080822331955
