scene,seq,n_steps,N_req,N,seed,n_vox,ranking,frac,ref,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,recall_r0,recall_r1,recall_r2,prec_r0,prec_r1,prec_r2,kept_r0,kept_r1,kept_r2,nref_r0,nref_r1,nref_r2
office_4,seq_0011,24,1,1,0,8027,support,0.1,subset,802,16802,0.08447849314562075,1.0973035569927254,0.5908910250691731,0.7244389027431422,0.17366980121414116,0.28017356847078523,0.8927680798004988,0.27877633615045827,0.424879519598652,1.0,0.5033924532793715,0.6696753760886778,0.05785518310867231,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,views,0.5,fixed,4013,58635,0.14230640217313495,0.5592633909922319,0.3507848965826834,0.6002990281584849,0.20963588300503114,0.31075143224604035,0.7889359581360578,0.34099087575680054,0.4761723595040382,0.9359581360578121,0.5728148716636821,0.7106844261459635,0.09389158796877559,0.7398729477765861,0.4366414763475429,0.025173957363825734,0.8271417740712661,0.7389312977099237,0.24615384615384617,2638.0,1310.0,65.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,views,0.5,subset,4013,16802,0.15193868139163244,0.3089763155528059,0.2304574984722192,0.5661599800647894,0.4250684442328294,0.48557272171358146,0.7655120857214054,0.5924889894060231,0.667978089788497,0.9337154248691751,0.8211522437805023,0.8738237416770692,0.14601518026565466,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,views,0.25,fixed,2006,58635,0.09368728049061599,1.6963119037300565,0.8949995921103362,0.6779661016949152,0.1326340922657116,0.22186379711030746,0.8733798604187437,0.1939285409738211,0.3173839573003222,0.9985044865403788,0.3020039225718428,0.46374520845525274,0.06333294020521288,0.7205676099331738,0.11009978706525823,0.0,0.8667745415318231,0.9539473684210527,0.0,1854.0,152.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,views,0.25,subset,2006,16802,0.1046834755243659,0.7509961746176987,0.4278398250710323,0.6405782652043869,0.3264492322342578,0.43249294030585256,0.8374875373878365,0.468575169622664,0.6009295920968634,0.9970089730807578,0.6796809903582907,0.8083164580167369,0.10864061640066043,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,views,0.1,fixed,802,58635,0.0729882521069035,2.228305711766201,1.1506469819365521,0.7630922693266833,0.062846422785026,0.11612876316394519,0.9314214463840399,0.10316363946448368,0.18575335677769403,1.0,0.19773173019527585,0.3301769924105426,0.031633153506620895,0.4903885818001815,0.0043839505657383825,0.0,0.9314214463840399,0.0,0.0,802.0,0.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,views,0.1,subset,802,16802,0.08447849314562075,1.0973035569927254,0.5908910250691731,0.7244389027431422,0.17366980121414116,0.28017356847078523,0.8927680798004988,0.27877633615045827,0.424879519598652,1.0,0.5033924532793715,0.6696753760886778,0.05785518310867231,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,cells0.3,0.5,fixed,4013,58635,0.14230640217313495,0.5592633909922319,0.3507848965826834,0.6002990281584849,0.20963588300503114,0.31075143224604035,0.7889359581360578,0.34099087575680054,0.4761723595040382,0.9359581360578121,0.5728148716636821,0.7106844261459635,0.09389158796877559,0.7398729477765861,0.4366414763475429,0.025173957363825734,0.8271417740712661,0.7389312977099237,0.24615384615384617,2638.0,1310.0,65.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,cells0.3,0.5,subset,4013,16802,0.15193868139163244,0.3089763155528059,0.2304574984722192,0.5661599800647894,0.4250684442328294,0.48557272171358146,0.7655120857214054,0.5924889894060231,0.667978089788497,0.9337154248691751,0.8211522437805023,0.8738237416770692,0.14601518026565466,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,cells0.3,0.25,fixed,2006,58635,0.09368728049061599,1.6963119037300565,0.8949995921103362,0.6779661016949152,0.1326340922657116,0.22186379711030746,0.8733798604187437,0.1939285409738211,0.3173839573003222,0.9985044865403788,0.3020039225718428,0.46374520845525274,0.06333294020521288,0.7205676099331738,0.11009978706525823,0.0,0.8667745415318231,0.9539473684210527,0.0,1854.0,152.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,cells0.3,0.25,subset,2006,16802,0.1046834755243659,0.7509961746176987,0.4278398250710323,0.6405782652043869,0.3264492322342578,0.43249294030585256,0.8374875373878365,0.468575169622664,0.6009295920968634,0.9970089730807578,0.6796809903582907,0.8083164580167369,0.10864061640066043,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,cells0.3,0.1,fixed,802,58635,0.0729882521069035,2.228305711766201,1.1506469819365521,0.7630922693266833,0.062846422785026,0.11612876316394519,0.9314214463840399,0.10316363946448368,0.18575335677769403,1.0,0.19773173019527585,0.3301769924105426,0.031633153506620895,0.4903885818001815,0.0043839505657383825,0.0,0.9314214463840399,0.0,0.0,802.0,0.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,cells0.3,0.1,subset,802,16802,0.08447849314562075,1.0973035569927254,0.5908910250691731,0.7244389027431422,0.17366980121414116,0.28017356847078523,0.8927680798004988,0.27877633615045827,0.424879519598652,1.0,0.5033924532793715,0.6696753760886778,0.05785518310867231,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,cells0.6,0.5,fixed,4013,58635,0.14230640217313495,0.5592633909922319,0.3507848965826834,0.6002990281584849,0.20963588300503114,0.31075143224604035,0.7889359581360578,0.34099087575680054,0.4761723595040382,0.9359581360578121,0.5728148716636821,0.7106844261459635,0.09389158796877559,0.7398729477765861,0.4366414763475429,0.025173957363825734,0.8271417740712661,0.7389312977099237,0.24615384615384617,2638.0,1310.0,65.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,cells0.6,0.5,subset,4013,16802,0.15193868139163244,0.3089763155528059,0.2304574984722192,0.5661599800647894,0.4250684442328294,0.48557272171358146,0.7655120857214054,0.5924889894060231,0.667978089788497,0.9337154248691751,0.8211522437805023,0.8738237416770692,0.14601518026565466,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,cells0.6,0.25,fixed,2006,58635,0.09368728049061599,1.6963119037300565,0.8949995921103362,0.6779661016949152,0.1326340922657116,0.22186379711030746,0.8733798604187437,0.1939285409738211,0.3173839573003222,0.9985044865403788,0.3020039225718428,0.46374520845525274,0.06333294020521288,0.7205676099331738,0.11009978706525823,0.0,0.8667745415318231,0.9539473684210527,0.0,1854.0,152.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,cells0.6,0.25,subset,2006,16802,0.1046834755243659,0.7509961746176987,0.4278398250710323,0.6405782652043869,0.3264492322342578,0.43249294030585256,0.8374875373878365,0.468575169622664,0.6009295920968634,0.9970089730807578,0.6796809903582907,0.8083164580167369,0.10864061640066043,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,cells0.6,0.1,fixed,802,58635,0.0729882521069035,2.228305711766201,1.1506469819365521,0.7630922693266833,0.062846422785026,0.11612876316394519,0.9314214463840399,0.10316363946448368,0.18575335677769403,1.0,0.19773173019527585,0.3301769924105426,0.031633153506620895,0.4903885818001815,0.0043839505657383825,0.0,0.9314214463840399,0.0,0.0,802.0,0.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,cells0.6,0.1,subset,802,16802,0.08447849314562075,1.0973035569927254,0.5908910250691731,0.7244389027431422,0.17366980121414116,0.28017356847078523,0.8927680798004988,0.27877633615045827,0.424879519598652,1.0,0.5033924532793715,0.6696753760886778,0.05785518310867231,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,cells1.0,0.5,fixed,4013,58635,0.14230640217313495,0.5592633909922319,0.3507848965826834,0.6002990281584849,0.20963588300503114,0.31075143224604035,0.7889359581360578,0.34099087575680054,0.4761723595040382,0.9359581360578121,0.5728148716636821,0.7106844261459635,0.09389158796877559,0.7398729477765861,0.4366414763475429,0.025173957363825734,0.8271417740712661,0.7389312977099237,0.24615384615384617,2638.0,1310.0,65.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,cells1.0,0.5,subset,4013,16802,0.15193868139163244,0.3089763155528059,0.2304574984722192,0.5661599800647894,0.4250684442328294,0.48557272171358146,0.7655120857214054,0.5924889894060231,0.667978089788497,0.9337154248691751,0.8211522437805023,0.8738237416770692,0.14601518026565466,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,cells1.0,0.25,fixed,2006,58635,0.09368728049061599,1.6963119037300565,0.8949995921103362,0.6779661016949152,0.1326340922657116,0.22186379711030746,0.8733798604187437,0.1939285409738211,0.3173839573003222,0.9985044865403788,0.3020039225718428,0.46374520845525274,0.06333294020521288,0.7205676099331738,0.11009978706525823,0.0,0.8667745415318231,0.9539473684210527,0.0,1854.0,152.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,cells1.0,0.25,subset,2006,16802,0.1046834755243659,0.7509961746176987,0.4278398250710323,0.6405782652043869,0.3264492322342578,0.43249294030585256,0.8374875373878365,0.468575169622664,0.6009295920968634,0.9970089730807578,0.6796809903582907,0.8083164580167369,0.10864061640066043,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,cells1.0,0.1,fixed,802,58635,0.0729882521069035,2.228305711766201,1.1506469819365521,0.7630922693266833,0.062846422785026,0.11612876316394519,0.9314214463840399,0.10316363946448368,0.18575335677769403,1.0,0.19773173019527585,0.3301769924105426,0.031633153506620895,0.4903885818001815,0.0043839505657383825,0.0,0.9314214463840399,0.0,0.0,802.0,0.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,cells1.0,0.1,subset,802,16802,0.08447849314562075,1.0973035569927254,0.5908910250691731,0.7244389027431422,0.17366980121414116,0.28017356847078523,0.8927680798004988,0.27877633615045827,0.424879519598652,1.0,0.5033924532793715,0.6696753760886778,0.05785518310867231,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,cells1.5,0.5,fixed,4013,58635,0.14230640217313495,0.5592633909922319,0.3507848965826834,0.6002990281584849,0.20963588300503114,0.31075143224604035,0.7889359581360578,0.34099087575680054,0.4761723595040382,0.9359581360578121,0.5728148716636821,0.7106844261459635,0.09389158796877559,0.7398729477765861,0.4366414763475429,0.025173957363825734,0.8271417740712661,0.7389312977099237,0.24615384615384617,2638.0,1310.0,65.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,cells1.5,0.5,subset,4013,16802,0.15193868139163244,0.3089763155528059,0.2304574984722192,0.5661599800647894,0.4250684442328294,0.48557272171358146,0.7655120857214054,0.5924889894060231,0.667978089788497,0.9337154248691751,0.8211522437805023,0.8738237416770692,0.14601518026565466,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,cells1.5,0.25,fixed,2006,58635,0.09368728049061599,1.6963119037300565,0.8949995921103362,0.6779661016949152,0.1326340922657116,0.22186379711030746,0.8733798604187437,0.1939285409738211,0.3173839573003222,0.9985044865403788,0.3020039225718428,0.46374520845525274,0.06333294020521288,0.7205676099331738,0.11009978706525823,0.0,0.8667745415318231,0.9539473684210527,0.0,1854.0,152.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,cells1.5,0.25,subset,2006,16802,0.1046834755243659,0.7509961746176987,0.4278398250710323,0.6405782652043869,0.3264492322342578,0.43249294030585256,0.8374875373878365,0.468575169622664,0.6009295920968634,0.9970089730807578,0.6796809903582907,0.8083164580167369,0.10864061640066043,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,cells1.5,0.1,fixed,802,58635,0.0729882521069035,2.228305711766201,1.1506469819365521,0.7630922693266833,0.062846422785026,0.11612876316394519,0.9314214463840399,0.10316363946448368,0.18575335677769403,1.0,0.19773173019527585,0.3301769924105426,0.031633153506620895,0.4903885818001815,0.0043839505657383825,0.0,0.9314214463840399,0.0,0.0,802.0,0.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,cells1.5,0.1,subset,802,16802,0.08447849314562075,1.0973035569927254,0.5908910250691731,0.7244389027431422,0.17366980121414116,0.28017356847078523,0.8927680798004988,0.27877633615045827,0.424879519598652,1.0,0.5033924532793715,0.6696753760886778,0.05785518310867231,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,span,0.5,fixed,4013,58635,0.14230640217313495,0.5592633909922319,0.3507848965826834,0.6002990281584849,0.20963588300503114,0.31075143224604035,0.7889359581360578,0.34099087575680054,0.4761723595040382,0.9359581360578121,0.5728148716636821,0.7106844261459635,0.09389158796877559,0.7398729477765861,0.4366414763475429,0.025173957363825734,0.8271417740712661,0.7389312977099237,0.24615384615384617,2638.0,1310.0,65.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,span,0.5,subset,4013,16802,0.15193868139163244,0.3089763155528059,0.2304574984722192,0.5661599800647894,0.4250684442328294,0.48557272171358146,0.7655120857214054,0.5924889894060231,0.667978089788497,0.9337154248691751,0.8211522437805023,0.8738237416770692,0.14601518026565466,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,span,0.25,fixed,2006,58635,0.09368728049061599,1.6963119037300565,0.8949995921103362,0.6779661016949152,0.1326340922657116,0.22186379711030746,0.8733798604187437,0.1939285409738211,0.3173839573003222,0.9985044865403788,0.3020039225718428,0.46374520845525274,0.06333294020521288,0.7205676099331738,0.11009978706525823,0.0,0.8667745415318231,0.9539473684210527,0.0,1854.0,152.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,span,0.25,subset,2006,16802,0.1046834755243659,0.7509961746176987,0.4278398250710323,0.6405782652043869,0.3264492322342578,0.43249294030585256,0.8374875373878365,0.468575169622664,0.6009295920968634,0.9970089730807578,0.6796809903582907,0.8083164580167369,0.10864061640066043,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,span,0.1,fixed,802,58635,0.0729882521069035,2.228305711766201,1.1506469819365521,0.7630922693266833,0.062846422785026,0.11612876316394519,0.9314214463840399,0.10316363946448368,0.18575335677769403,1.0,0.19773173019527585,0.3301769924105426,0.031633153506620895,0.4903885818001815,0.0043839505657383825,0.0,0.9314214463840399,0.0,0.0,802.0,0.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,span,0.1,subset,802,16802,0.08447849314562075,1.0973035569927254,0.5908910250691731,0.7244389027431422,0.17366980121414116,0.28017356847078523,0.8927680798004988,0.27877633615045827,0.424879519598652,1.0,0.5033924532793715,0.6696753760886778,0.05785518310867231,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,conf_sum,0.5,fixed,4013,58635,0.11890268167185943,0.8189608070013522,0.46893174433660584,0.6334413157238973,0.1996077428157244,0.3035590519951497,0.8268128582108148,0.2998891447087917,0.4401380316011825,0.9723398953401445,0.48256160995992153,0.6450112308143207,0.09868962114150995,0.7403679564392377,0.35376393470001255,0.006071887603598812,0.8281631230393866,0.8244073748902546,0.6,2869.0,1139.0,5.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,conf_sum,0.5,subset,4013,16802,0.1281816052079517,0.4022266553891979,0.2652041302985748,0.5983055071019188,0.4184620878466849,0.49247866064160767,0.8036381759282333,0.566420664206642,0.6644930218417077,0.9708447545477199,0.7835376740864183,0.867192270580996,0.15389759266335498,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,conf_sum,0.25,fixed,2006,58635,0.09153794056438318,1.7194360829903537,0.9054870117773685,0.6959122632103689,0.128148716636821,0.2164409324144229,0.8728813559322034,0.1858787413660783,0.3064907493522273,1.0,0.2951820584974844,0.45581554586992873,0.06327023999056548,0.7208976157082749,0.0902258778339109,0.0,0.8688439606013478,0.974025974025974,0.0,1929.0,77.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,conf_sum,0.25,subset,2006,16802,0.101202339495858,0.7754015066645221,0.43830192308019006,0.6645064805583251,0.3217474110224973,0.43356632922302973,0.8419740777666999,0.45316033805499345,0.5892041058490852,0.9985044865403788,0.6640280918938222,0.7976204948347959,0.11022927689594356,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,conf_sum,0.1,fixed,802,58635,0.06593347304446703,2.272133546773734,1.1690335099091005,0.8029925187032418,0.06114095676643643,0.1136299709790135,0.9476309226932669,0.09199283704272192,0.16770539578684499,1.0,0.17075125778118871,0.29169519425466517,0.03455059633591541,0.44501278772378516,0.0,0.0,0.9476309226932669,0.0,0.0,802.0,0.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,conf_sum,0.1,subset,802,16802,0.07300718436823254,1.158557208926198,0.6157821966472152,0.7780548628428927,0.17563385311272467,0.2865773102018107,0.9239401496259352,0.25889775026782524,0.4044612133949332,1.0,0.44792286632543743,0.6187109503452812,0.06535319557904853,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,conf_mean,0.5,fixed,4013,58635,0.11583386051341546,1.0823838818694982,0.5991088711914568,0.6010465985546972,0.18647565447258463,0.2846409924371375,0.8300523299277348,0.2828003752025241,0.42186914631045735,0.9877896835285322,0.4113413490236207,0.5808158514404136,0.09091403995862594,0.7395429420014851,0.31806605152185713,0.0,0.8215374195733153,0.8537735849056604,0.0,2953.0,1060.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,conf_mean,0.5,subset,4013,16802,0.12635396816838443,0.5223748044155359,0.3243643862919601,0.561176177423374,0.3915010117843114,0.46122872204638865,0.8043857463244456,0.5349363171051066,0.6425566492480541,0.9857961624719661,0.7393167480061897,0.8449483029302088,0.13727520949063177,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,conf_mean,0.25,fixed,2006,58635,0.08257079001736016,1.7366411635574641,0.9096059767874122,0.7452642073778664,0.10444273897842586,0.18321007122493682,0.9102691924227319,0.14670418691907564,0.2526843236771355,1.0,0.23711094056450926,0.38333011662852573,0.06051873198847262,0.5696724692682122,0.07085299152436224,0.0,0.9019384264538198,0.9682539682539683,0.0,1754.0,252.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,conf_mean,0.25,subset,2006,16802,0.08699100504484461,0.9014075885323097,0.49419929678857716,0.7273180458624128,0.26318295441018924,0.38650685270026797,0.9017946161515453,0.35448160933222234,0.5089161130903913,1.0,0.5310082133079396,0.6936712797387653,0.1074216602528862,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,conf_mean,0.1,fixed,802,58635,0.049978818247082855,2.2847874776498425,1.1673831479484627,0.928927680798005,0.0519484949262386,0.09839446834794813,0.986284289276808,0.06579687899718598,0.12336391904977284,1.0,0.11189562547966232,0.20127001656543347,0.03716486902927581,0.31746555564722384,0.0004175191014988936,0.0,0.986284289276808,0.0,0.0,802.0,0.0,0.0,12121.0,23951.0,22563.0
office_4,seq_0011,24,1,1,0,8027,conf_mean,0.1,subset,802,16802,0.049771802677816404,1.3325108613910674,0.691141332034442,0.92643391521197,0.15908820378526367,0.2715462078892879,0.9850374064837906,0.19331032019997618,0.32319474488609606,1.0,0.2946077847875253,0.4551305627068776,0.07269868150477804,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,1684,conf_filter50,1.0,fixed,1684,58635,0.07358950696258543,1.8834649840852413,0.9785272455239133,0.7909738717339667,0.09062846422785026,0.16262376882520138,0.9293349168646081,0.12274238935789204,0.2168448792403777,1.0,0.20520167135669823,0.34052669562879423,0.05636743215031315,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,support_matchE50,1.0,fixed,1684,58635,0.08946193816841416,1.865869496693856,0.9776657174311351,0.6894299287410927,0.11632983712799523,0.19906993304663712,0.8847980997624703,0.17233734117847702,0.2884847978554356,1.0,0.27439242773087746,0.43062469889192223,0.056241426611796985,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,1684,conf_filter50,1.0,subset,1684,16802,0.07774268869741723,0.9887670604386812,0.5332548745680492,0.7743467933491687,0.23884061421259373,0.365076514683773,0.9192399049881235,0.3122247351505773,0.4661269621877776,1.0,0.48285918343054396,0.6512542644992976,0.10206849779586301,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,support_matchE50,1.0,subset,1684,16802,0.10176384723521956,0.8456385671962956,0.4737012072157576,0.6478622327790974,0.29187001547434827,0.40243709898839825,0.8444180522565321,0.42816331389120343,0.5682133043613018,0.9982185273159145,0.6400428520414236,0.7799764326184606,0.09760216143194866,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,1684,conf_filter50,0.5,fixed,842,58635,0.06356405935809092,2.197874060558059,1.130719059958075,0.8254156769596199,0.061413831329410765,0.1143217240464855,0.9536817102137767,0.08588726869617123,0.1575828424231002,1.0,0.1533725590517609,0.26595492991068787,0.03669104541822875,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,support_matchE50,0.5,fixed,842,58635,0.07714780830019945,2.225868456406098,1.1515081323531486,0.7399049881235155,0.06431312356101304,0.11834003794051332,0.9192399049881235,0.10797305363690629,0.19324744442344657,1.0,0.20182484863989086,0.33586399693482244,0.03225016828835445,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,1684,conf_filter50,0.5,subset,842,16802,0.06804382059000003,1.172950992078434,0.620497406334217,0.8064133016627079,0.17849065587430069,0.29228685298308077,0.9370546318289786,0.24235210094036425,0.38510405682763893,1.0,0.3931079633376979,0.5643610885632503,0.07015857760691975,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,support_matchE50,0.5,subset,842,16802,0.08818672429891765,1.0901982859011374,0.5891925051000275,0.7030878859857482,0.17795500535650519,0.28402251410501167,0.8824228028503563,0.2927627663373408,0.4396591442493434,1.0,0.5151767646708725,0.6800219970146908,0.05858585858585859,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,1684,conf_filter50,0.25,fixed,421,58635,0.04926866231070324,2.455668662216239,1.252468662263471,0.8978622327790974,0.03675279270060544,0.07061505243422724,0.9857482185273159,0.05597339473011,0.10593170658636877,1.0,0.11225377334356614,0.20184921109526657,0.021108834668156704,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,support_matchE50,0.25,fixed,421,58635,0.050608411977813204,2.4414862920734905,1.2460473520256519,0.8859857482185273,0.03850942269975271,0.07381066068785307,0.9857482185273159,0.061959580455359424,0.11659080158394507,1.0,0.1330092947898013,0.23478941505855433,0.0201587892321052,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,1684,conf_filter50,0.25,subset,421,16802,0.05644142380731494,1.3499321589717932,0.7031867913895541,0.8646080760095012,0.10736817045589811,0.19101575294687795,0.9619952494061758,0.16033805499345316,0.27486388686512025,1.0,0.3024044756576598,0.46437874148882696,0.04045605001838912,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,support_matchE50,0.25,subset,421,16802,0.06135449535671782,1.301379354888477,0.6813669251225973,0.8456057007125891,0.10790382097369361,0.19138578916896537,0.9501187648456056,0.17230091655755267,0.2917025364643914,1.0,0.35287465777883587,0.5216664467027408,0.037911214381802616,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,1684,conf_filter50,0.1,fixed,168,58635,0.0339191120645335,2.724676201183803,1.3792976566241684,1.0,0.017105824166453485,0.03363627217545861,1.0,0.024234672124157926,0.04732249900093246,1.0,0.05696256502089196,0.10778539733763615,0.009286382050483016,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,support_matchE50,0.1,fixed,168,58635,0.034255782652950276,2.7174508905719765,1.3758533366124635,0.9940476190476191,0.017429862709985505,0.034259019779819655,1.0,0.0247463119297348,0.04829744033551909,1.0,0.05827577385520594,0.11013343647263585,0.009160590764628903,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,1684,conf_filter50,0.1,subset,168,16802,0.03927070943487382,1.6398479344138632,0.8395593219243686,0.9642857142857143,0.04939888108558505,0.09398314929523123,0.9940476190476191,0.06790858231162956,0.12713210671659067,1.0,0.15402928222830614,0.2669417225373904,0.017799752781211372,,,,,,,,,,,,
office_4,seq_0011,24,1,1,0,8027,support_matchE50,0.1,subset,168,16802,0.04111294246337882,1.6344431204573575,0.8377780314603682,0.9523809523809523,0.04916081418878705,0.09349549784088786,0.9880952380952381,0.06773003213903107,0.12677044984491578,1.0,0.15539816688489466,0.26899500334827176,0.01754819574888779,,,,,,,,,,,,
office_4,seq_0011,24,1,1,1,7436,support,1.0,fixed,7436,58635,0.16253110208460111,0.3619642637686865,0.2622476829266438,0.5672404518558365,0.33572098575935877,0.42179990357634917,0.7372243141473911,0.5137034194593673,0.6054940519931814,0.9244217321140398,0.7280463886757056,0.8145656732637208,0.1367248062015504,0.8579240610813041,0.5720516147635525,0.2799660361337799,0.8715635738831615,0.8005633802816902,0.3921694480102696,2328.0,3550.0,1558.0,9692.0,27744.0,21199.0
office_4,seq_0011,24,1,1,1,7436,support,1.0,subset,7436,13125,0.17963637214434167,0.20090100311057973,0.1902686876274607,0.5100860677783755,0.5826285714285714,0.543949364842449,0.7053523399677246,0.7331809523809524,0.7189974721229055,0.9154115115653577,0.8870857142857143,0.9010260464827088,0.18042163752247098,,,,,,,,,,,,
office_4,seq_0011,24,1,1,1,7436,support,0.5,fixed,3718,58635,0.09359473738681004,0.6996866654283472,0.3966407014075786,0.7221624529316837,0.23538841988573378,0.3550488721215076,0.878698224852071,0.3679542935107018,0.5187023324818184,0.9919311457772996,0.569062846422785,0.7232201585553469,0.1087151841868823,0.8579240610813041,0.4643526528258362,0.017783857729138167,0.8849353049907579,0.8711139896373057,0.7,2164.0,1544.0,10.0,9692.0,27744.0,21199.0
office_4,seq_0011,24,1,1,1,7436,support,0.5,subset,3718,13125,0.10440268291443093,0.3360893379717525,0.22024601044309172,0.6802044109736417,0.5161142857142857,0.5869058381872738,0.85852608929532,0.664304761904762,0.7490299646725772,0.9908552985476062,0.8208,0.8978463283825443,0.1848906560636183,,,,,,,,,,,,
office_4,seq_0011,24,1,1,1,7436,support,0.25,fixed,1859,58635,0.0656561246034086,1.496591974707244,0.7811240496553263,0.8321678321678322,0.1472840453653961,0.25027272407361795,0.9435180204410973,0.2202268269804724,0.3571022983277152,0.9983862291554599,0.3443165344930502,0.5120431651965843,0.07198513545912251,0.8479158068510111,0.1692257785467128,0.0,0.9459279038718291,0.9335180055401662,0.0,1498.0,361.0,0.0,9692.0,27744.0,21199.0
office_4,seq_0011,24,1,1,1,7436,support,0.25,subset,1859,13125,0.07146624294806744,0.6789471323052193,0.3752066876266434,0.8084991931145777,0.4,0.5352087599038547,0.9322216245293168,0.5213714285714286,0.6687342362970716,0.9978483055406132,0.6803047619047619,0.8090334154693831,0.14571760754424493,,,,,,,,,,,,
office_4,seq_0011,24,1,1,1,7436,support,0.1,fixed,743,58635,0.040768945007576156,2.3435711590777,1.1921700520426382,0.9676985195154778,0.0705892385094227,0.13158028893499693,1.0,0.09096955743156818,0.16676827838484268,1.0,0.1391830817770956,0.2443559494580514,0.03653109160588453,0.5341518778373917,0.005658881199538639,0.0,1.0,1.0,0.0,742.0,1.0,0.0,9692.0,27744.0,21199.0
office_4,seq_0011,24,1,1,1,7436,support,0.1,subset,743,13125,0.042286292226715046,1.2925969735948122,0.6674416329107636,0.9690444145356663,0.22346666666666667,0.3631817407514641,1.0,0.281752380952381,0.43963621232836003,1.0,0.38674285714285717,0.5577715510136806,0.08116022869892624,,,,,,,,,,,,
