scene,seq,n_steps,selection,n,span_m,frac,ref,delta,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,sid
apartment_2,seq_0011,15,spaced0.5,4,1.7999999999999996,0.25,subset,0.5,7486,29953,0.2658882669452647,0.6997141921627553,0.48280122955401,0.5492920117552765,0.42109304577170903,0.4767242538494395,0.6643067058509218,0.5255900911427903,0.5868626976004842,0.8291477424525782,0.6608019230127199,0.7354643386603453,0.11789093228446901,apartment_2/seq_0011
apartment_2,seq_0011,15,random_n0.5,4,1.2000000000000002,1.0,fixed,0.5,29090,51469,0.7052531114999729,0.725841326601901,0.715547219050937,0.27459608112753525,0.44040101808855814,0.33827380229733056,0.3959436232382262,0.5489129378849404,0.46004565435868644,0.6216225507047095,0.6469913928772659,0.6340533177315979,0.10546719914056844,apartment_2/seq_0011
apartment_2,seq_0011,15,random_n0.5,4,1.2000000000000002,1.0,subset,0.5,29090,30427,0.7142575873004997,0.5354162656864403,0.62483692649347,0.2683396356136129,0.5420186018996286,0.3589648809540722,0.392059126847714,0.6478127978440201,0.4884850025329664,0.6195599862495703,0.7395734051993296,0.674268017604028,0.10268537902871469,apartment_2/seq_0011
apartment_2,seq_0011,15,random_n0.5,4,1.2000000000000002,0.25,fixed,0.5,7272,51469,0.2176624977592171,0.896899605899301,0.557281051829259,0.56504400440044,0.2831801667022868,0.3772805840989548,0.6828932893289329,0.38813654821348775,0.4949551073693378,0.863998899889989,0.5504478423905652,0.6724697594558626,0.10072470019842981,apartment_2/seq_0011
apartment_2,seq_0011,15,random_n0.5,4,1.2000000000000002,0.25,subset,0.5,7272,30427,0.21893873367389766,0.6570452682879421,0.43799200098091984,0.5609185918591859,0.39918493443323366,0.46642939054364924,0.6813806380638063,0.5132283826864298,0.585470018714097,0.863998899889989,0.6703914286653301,0.7549805888152022,0.11327102803738318,apartment_2/seq_0011
apartment_2,seq_0011,15,consec_n0.5,4,0.4499999999999999,1.0,fixed,0.5,27699,51469,0.7911710876114902,0.8411243017435793,0.8161476946775348,0.266182894689339,0.42505197303231074,0.32736069853674044,0.39012238708978664,0.5063630534885076,0.4407066846140431,0.6136683634788259,0.5961258233111193,0.6047699061763134,0.099533325355989,apartment_2/seq_0011
apartment_2,seq_0011,15,consec_n0.5,4,0.4499999999999999,1.0,subset,0.5,27699,28494,0.8101896015996154,0.6233373203898203,0.7167634609947178,0.2564713527564172,0.5625745771039518,0.3523227637327187,0.3718906819740785,0.6476451182705131,0.4724761693567249,0.5964114227950468,0.7173440022460869,0.6513117264572841,0.09981193273188149,apartment_2/seq_0011
apartment_2,seq_0011,15,consec_n0.5,4,0.4499999999999999,0.25,fixed,0.5,6924,51469,0.2632586458958955,0.9704898772702659,0.6168742615830807,0.5218082033506644,0.2715615224698362,0.3572181431364991,0.6296938186019642,0.3782665293671919,0.47262195542999247,0.8490756787983824,0.5491072295945132,0.66691359321072,0.08744869302225103,apartment_2/seq_0011
apartment_2,seq_0011,15,consec_n0.5,4,0.4499999999999999,0.25,subset,0.5,6924,28494,0.26760577185043666,0.7129689046114905,0.4902873382309636,0.518053148469093,0.4109637116585948,0.45833623450497457,0.6210283073367996,0.5330595914929459,0.5736913040162581,0.8461871750433275,0.6926370463957324,0.7617511830842593,0.10511459862255843,apartment_2/seq_0011
apartment_2,seq_0011,15,spaced1.0,3,2.1,1.0,fixed,1.0,25078,51469,0.7839164160738386,0.7438824285085852,0.7638994222912119,0.29563761065475713,0.4554586255804465,0.3585444669344272,0.41239333280165885,0.5334084594610348,0.46515896700825354,0.6111332642156472,0.6400163205036041,0.6252414065875637,0.10811847759361572,apartment_2/seq_0011
apartment_2,seq_0011,15,spaced1.0,3,2.1,1.0,subset,1.0,25078,26223,0.7931555383304845,0.48008146031738086,0.6366184993239327,0.2873833639046176,0.6032109217099493,0.38929686979831823,0.4072095063402185,0.6792129047019791,0.5091609834489251,0.6081027195151129,0.7794302711360256,0.6831890423416795,0.11276810647020379,apartment_2/seq_0011
