scene,seq,n_steps,N_req,N,seed,n_vox,ranking,frac,ref,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
apartment_2,seq_0000,37,8,8,0,53387,cells0.6,0.1,subset,5338,58523,0.140152843812219,0.8182038946675906,0.4791783692399048,0.7697639565380292,0.29656716162876134,0.4281722774949554,0.8328962158111652,0.3739555388479743,0.5161630697153401,0.9276882727613338,0.5304581104864754,0.6749662090761538,0.10854355735017791
apartment_2,seq_0000,37,8,8,0,53387,cells1.0,0.5,fixed,26693,90479,0.2891965703530088,0.5661804632898012,0.42768851682140496,0.4091334806878208,0.43443229920755094,0.4214035299536297,0.568650957179785,0.5705633351385404,0.569605541022411,0.8238864121679841,0.7137015219001094,0.764845994441929,0.1502102818404369
apartment_2,seq_0000,37,8,8,0,53387,cells1.0,0.5,subset,26693,58523,0.29251540296105555,0.3612596700006621,0.32688753648085883,0.40411343797999477,0.5489636553150044,0.4655312600336426,0.564155396545911,0.6988363549373751,0.6243149260117891,0.8216760948563294,0.833757667925431,0.827672794937195,0.15647236228264455
apartment_2,seq_0000,37,8,8,0,53387,cells1.0,0.25,fixed,13346,90479,0.2561419464000365,0.8426173918864142,0.5493796691432253,0.5274988760677356,0.30950828369013805,0.3901167866411811,0.6652180428592837,0.4031101139490932,0.5020107714077539,0.8518657275588192,0.5496966146840704,0.6682081738228025,0.13068397892106265
apartment_2,seq_0000,37,8,8,0,53387,cells1.0,0.25,subset,13346,58523,0.25876292444662324,0.576110991606605,0.41743695802661407,0.5251011539037914,0.4115646839704048,0.46145184700957353,0.6623707477895999,0.5240845479555046,0.5851687378010414,0.8499925071182377,0.6847564205526032,0.7584795352216044,0.14377160414799642
apartment_2,seq_0000,37,8,8,0,53387,cells1.0,0.1,fixed,5338,90479,0.1171322225184001,1.100385352278582,0.6087587873984911,0.7869988759835145,0.21928845367433328,0.34300296042988615,0.8628699887598351,0.28225334055416174,0.4253654266869167,0.9501686024728363,0.42027431779749996,0.5827772252172346,0.10140226721708931
apartment_2,seq_0000,37,8,8,0,53387,cells1.0,0.1,subset,5338,58523,0.11777800906417582,0.7935151558777443,0.45564658247096007,0.7851255151742226,0.3020009227141466,0.4362116893957504,0.8608092918696141,0.3810638552364028,0.5282718418504464,0.949981266391907,0.5485877347367701,0.6955276274629881,0.11635397374989935
apartment_2,seq_0000,37,8,8,0,53387,cells1.5,0.5,fixed,26693,90479,0.2891952361912353,0.5661768531048661,0.4276860446480507,0.4091709436931031,0.4344433514959272,0.4214286010242433,0.568650957179785,0.5705633351385404,0.569605541022411,0.8238864121679841,0.7137015219001094,0.764845994441929,0.1502102818404369
apartment_2,seq_0000,37,8,8,0,53387,cells1.5,0.5,subset,26693,58523,0.2925189816618341,0.3612570422842473,0.32688801197304074,0.40411343797999477,0.5489636553150044,0.4655312600336426,0.564155396545911,0.6988363549373751,0.6243149260117891,0.8216760948563294,0.833757667925431,0.827672794937195,0.15647236228264455
apartment_2,seq_0000,37,8,8,0,53387,cells1.5,0.25,fixed,13346,90479,0.24861670779493325,0.8517825612200524,0.5501996345074928,0.5294470253259403,0.3069220482100819,0.3885819563957703,0.6694889854638094,0.4026459178372882,0.5028602393300228,0.8574104600629402,0.5528465168713182,0.6722411505529863,0.13203698667391894
