scene,seq,n_steps,selection,n,span_m,frac,ref,delta,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,sid
frl_apartment_5,seq_0014,44,consec_n0.5,11,1.4999999999999998,1.0,subset,0.5,66408,51212,0.6043175482825414,0.298811472051286,0.4515645101669137,0.1623750150584267,0.4960165586190737,0.24465895189130196,0.29068786893145404,0.660880262438491,0.40377534466298276,0.5602638236357066,0.8194173240646724,0.6655014224105515,0.07450690209486872,frl_apartment_5/seq_0014
frl_apartment_5,seq_0014,44,consec_n0.5,11,1.4999999999999998,0.25,fixed,0.5,16602,85801,0.49543181819159904,0.7794655006127338,0.6374486594021664,0.30881821467293097,0.21506742345660307,0.2535543367186311,0.43880255390916756,0.3428398270416429,0.38493048829991083,0.6548608601373328,0.5549119474132003,0.6007576181502354,0.08637568835406893,frl_apartment_5/seq_0014
frl_apartment_5,seq_0014,44,consec_n0.5,11,1.4999999999999998,0.25,subset,0.5,16602,51212,0.5032162327153704,0.5860589222920386,0.5446375775037045,0.28454403083965785,0.2833710849019761,0.2839563465963372,0.41820262618961573,0.4251152073732719,0.4216305859572166,0.6520901096253463,0.6442240099976568,0.6481331938663513,0.09486543233441497,frl_apartment_5/seq_0014
frl_apartment_5,seq_0014,44,spaced1.0,7,6.300070529436098,1.0,fixed,1.0,52567,85801,0.5049915206581693,0.3153787865957026,0.41018515362693597,0.21945326916126087,0.4456358317502127,0.29408462715433653,0.37327600966385754,0.671344156828009,0.4797852387121368,0.6354937508322712,0.8371697299565273,0.7225223395752991,0.09589824409701399,frl_apartment_5/seq_0014
frl_apartment_5,seq_0014,44,spaced1.0,7,6.300070529436098,1.0,subset,1.0,52567,50183,0.5081065883232943,0.2119494123982951,0.3600280003607947,0.20859094108471093,0.5484327361855609,0.3022312352900604,0.3665797934065098,0.7772950999342407,0.49820251988851894,0.6343903970171401,0.9123009784189865,0.7483781045008443,0.09309550510714394,frl_apartment_5/seq_0014
frl_apartment_5,seq_0014,44,spaced1.0,7,6.300070529436098,0.25,fixed,1.0,13141,85801,0.4746932996647125,0.9063163999519037,0.6905048498083082,0.3420592040179591,0.21782962902530273,0.266162227636946,0.49060193288182025,0.3801937040360835,0.4283984856189311,0.6775740050224488,0.5596088623675715,0.6129674571397323,0.09073939934250849,frl_apartment_5/seq_0014
frl_apartment_5,seq_0014,44,spaced1.0,7,6.300070529436098,0.25,subset,1.0,13141,50183,0.476114187675237,0.5686964951676539,0.5224053414214455,0.3333079674301804,0.31456867863619153,0.32366731392471093,0.4856555817669888,0.5221489348982723,0.5032415325665012,0.6772696141846131,0.7188490126138334,0.6974401516960017,0.10427148404524735,frl_apartment_5/seq_0014
frl_apartment_5,seq_0014,44,random_n1.0,7,3.9001139311396082,1.0,fixed,1.0,48501,85801,0.5467010667759213,0.3502876058680603,0.4484943363219908,0.2072740768231583,0.3948555378142446,0.2718461775983051,0.34743613533741574,0.6019393713359984,0.4405748566596539,0.6017401703057669,0.7812030162818615,0.6798272562746959,0.08888044542518522,frl_apartment_5/seq_0014
frl_apartment_5,seq_0014,44,random_n1.0,7,3.9001139311396082,1.0,subset,1.0,48501,44641,0.5574387078447788,0.2379795690192739,0.3977091384320263,0.19028473639718768,0.4993391725095764,0.2755606979009791,0.33613739922888186,0.7138952980443987,0.45706559315632067,0.5967712005938022,0.8679465065746735,0.7072563897395234,0.0836344019224796,frl_apartment_5/seq_0014
frl_apartment_5,seq_0014,44,random_n1.0,7,3.9001139311396082,0.25,fixed,1.0,12125,85801,0.4602959322189809,0.9422802970929627,0.7012881146559717,0.34729896907216495,0.19442663838416802,0.24929288976405312,0.49261855670103094,0.29975175114509156,0.3727127923788322,0.6955051546391753,0.47856085593408004,0.5669894863035402,0.08717963337799697,frl_apartment_5/seq_0014
frl_apartment_5,seq_0014,44,random_n1.0,7,3.9001139311396082,0.25,subset,1.0,12125,44641,0.46363141455262274,0.6161424345928205,0.5398869245727216,0.3350103092783505,0.3093792701776394,0.32168504361607236,0.48511340206185566,0.44443448847472056,0.46388384911107217,0.6949278350515464,0.6347752066485965,0.6634909393554405,0.1024658140134901,frl_apartment_5/seq_0014
frl_apartment_5,seq_0014,44,consec_n1.0,7,0.9,1.0,fixed,1.0,49166,85801,0.5774367884037457,0.4683217837751535,0.5228792860894496,0.19698572184029614,0.3680260136828242,0.25661721838112617,0.32599764064597486,0.5367186862623978,0.40562354033374404,0.5885367937192368,0.7201547767508537,0.6477272305472175,0.08405554674319005,frl_apartment_5/seq_0014
frl_apartment_5,seq_0014,44,consec_n1.0,7,0.9,1.0,subset,1.0,49166,42029,0.5921110758704905,0.30940767013911025,0.4507593730048004,0.17038197128096652,0.4628232886816246,0.24907166527635535,0.30071594191107676,0.631897023483785,0.4075034674802712,0.576028149534231,0.814318684717695,0.6747531961569364,0.07650933403945452,frl_apartment_5/seq_0014
frl_apartment_5,seq_0014,44,consec_n1.0,7,0.9,0.25,fixed,1.0,12291,85801,0.5299064355028306,0.8072280558576364,0.6685672456802334,0.3270685867708079,0.1868975886061934,0.23786907817994463,0.4449597266292409,0.3133529912238785,0.36773604881156313,0.6316817183304857,0.5486998986025804,0.5872739626318587,0.07908378880937623,frl_apartment_5/seq_0014
frl_apartment_5,seq_0014,44,consec_n1.0,7,0.9,0.25,subset,1.0,12291,42029,0.5459772674704506,0.5746178813977957,0.5602975744341232,0.2898869091204947,0.26683956315877133,0.2778861794678848,0.4104629403628671,0.41162054771705253,0.41104092900425726,0.6182572614107884,0.659092531347403,0.638022170211115,0.09066976384049555,frl_apartment_5/seq_0014
office_4,seq_0008,15,all,15,2.1,1.0,fixed,0.0,57151,46599,0.5075150862171479,0.11183732400457733,0.30967620511086263,0.20346100680653006,0.6746925899697418,0.3126415108793829,0.3461006806530069,0.8442241249812228,0.49093582339319114,0.6296302776854298,0.9884976072447906,0.7692692632483248,0.096557371983065,office_4/seq_0008
office_4,seq_0008,15,all,15,2.1,1.0,subset,0.0,57151,46599,0.5075150862171479,0.11183732400457733,0.30967620511086263,0.20346100680653006,0.6746925899697418,0.3126415108793829,0.3461006806530069,0.8442241249812228,0.49093582339319114,0.6296302776854298,0.9884976072447906,0.7692692632483248,0.096557371983065,office_4/seq_0008
office_4,seq_0008,15,all,15,2.1,0.25,fixed,0.0,14287,46599,0.19356133453784402,0.46911033047147027,0.33133583250465715,0.43067123958843706,0.42762720230047857,0.429143822960168,0.6422621964023237,0.5396038541599605,0.5864745101952167,0.9199972002519773,0.690250863752441,0.7887342035295405,0.14328139620031732,office_4/seq_0008
office_4,seq_0008,15,all,15,2.1,0.25,subset,0.0,14287,46599,0.19356133453784402,0.46911033047147027,0.33133583250465715,0.43067123958843706,0.42762720230047857,0.429143822960168,0.6422621964023237,0.5396038541599605,0.5864745101952167,0.9199972002519773,0.690250863752441,0.7887342035295405,0.14328139620031732,office_4/seq_0008
office_4,seq_0008,15,spaced0.3,6,1.9499999999999997,1.0,fixed,0.3,32492,46599,0.4298570428652097,0.14794120524396215,0.28889912405458595,0.2545857441831835,0.5467928496319664,0.3474154803034522,0.4108703680906069,0.7550591214403742,0.5321615448309378,0.7011879847347039,0.9643769179596129,0.8119881807486327,0.10874874299669587,office_4/seq_0008
office_4,seq_0008,15,spaced0.3,6,1.9499999999999997,1.0,subset,0.3,32492,36167,0.43274342520848774,0.14021313981377548,0.2864782825111316,0.24843038286347408,0.5791190864600326,0.3477031445393124,0.4062230702942263,0.7724168440843863,0.5324332531473104,0.698048750461652,0.9672906240495479,0.810904998447231,0.10632719074691237,office_4/seq_0008
office_4,seq_0008,15,spaced0.3,6,1.9499999999999997,0.25,fixed,0.3,8123,46599,0.17563072669541482,0.7238365784938884,0.4497336525946516,0.49907669580204356,0.33135904203952876,0.39828145222904143,0.6789363535639542,0.434129487757248,0.5296116014891469,0.9331527760679552,0.594562115066847,0.7263361657846241,0.13497154681841697,office_4/seq_0008
office_4,seq_0008,15,spaced0.3,6,1.9499999999999997,0.25,subset,0.3,8123,36167,0.17614710626673227,0.6352124185190448,0.4056797623928885,0.49587590791579467,0.3920977686841596,0.43792252442097873,0.6775821740736181,0.4980783587248044,0.5741266424253402,0.933029668841561,0.6594409268117345,0.7727338278560967,0.14089611245332748,office_4/seq_0008
office_4,seq_0008,15,random_n0.3,6,1.2,1.0,fixed,0.3,31314,46599,0.46361625508811355,0.16239111828084274,0.31300368668447814,0.2346554256881906,0.4961694456962596,0.3186231258735638,0.3904962636520406,0.7238996544990236,0.5073243821816522,0.6814523855144664,0.9530891220841649,0.7946997403649005,0.09706590174295646,office_4/seq_0008
office_4,seq_0008,15,random_n0.3,6,1.2,1.0,subset,0.3,31314,34386,0.4734136959709916,0.15067195726676436,0.31204282661887794,0.22226480168614676,0.5338509858663409,0.3138574420926223,0.37634923676310916,0.7461466876054208,0.5003345318186261,0.6692214345021397,0.9623102425405688,0.7894405606839389,0.09420161920855508,office_4/seq_0008
office_4,seq_0008,15,random_n0.3,6,1.2,0.25,fixed,0.3,7828,46599,0.18444910566555306,0.8264556834870332,0.5054523945762932,0.46934082779764946,0.3059722311637589,0.3704445800251647,0.6512519161982626,0.40005150325114275,0.4956405605657608,0.9338272866632601,0.5436382754994742,0.6872095955899534,0.12535745853480995,office_4/seq_0008
office_4,seq_0008,15,random_n0.3,6,1.2,0.25,subset,0.3,7828,34386,0.1871330449532188,0.6850380210677551,0.43608553301048697,0.4572049054675524,0.37145931483743383,0.40989587039919356,0.64256515074093,0.47737451288315014,0.5477870563812828,0.933699540112417,0.6288896643983016,0.7515654002153559,0.13294995160280135,office_4/seq_0008
office_4,seq_0008,15,consec_n0.3,6,0.7499999999999999,1.0,fixed,0.3,30562,46599,0.4924565561341582,0.19969739583946777,0.346076975986813,0.23745173745173745,0.4859760939075946,0.31902523750444167,0.3813559322033898,0.6732762505633169,0.48691457810513966,0.6581375564426412,0.887379557501234,0.755757161589377,0.09846534653465347,office_4/seq_0008
office_4,seq_0008,15,consec_n0.3,6,0.7499999999999999,1.0,subset,0.3,30562,33452,0.5014999803696168,0.1887621777653495,0.3451310790674832,0.22452719062888554,0.5210450795169198,0.31382279781424743,0.3670571297689942,0.694218581848619,0.4802105188994823,0.6483214449316145,0.8958208776754754,0.7522362120531708,0.09657272633426241,office_4/seq_0008
office_4,seq_0008,15,consec_n0.3,6,0.7499999999999999,0.25,fixed,0.3,7640,46599,0.19306725628956978,0.847523564837242,0.5202954105634059,0.4517015706806283,0.29286036181033925,0.35533776210465096,0.6236910994764397,0.3781626215154832,0.47084051544044914,0.9215968586387434,0.5209553853086976,0.6656408440052651,0.12405699916177704,office_4/seq_0008
office_4,seq_0008,15,consec_n0.3,6,0.7499999999999999,0.25,subset,0.3,7640,33452,0.19532463440119716,0.6895096206786134,0.4424171275399053,0.4410994764397906,0.3554645462154729,0.3936789028103284,0.6172774869109947,0.4490613416238192,0.5199012715448181,0.9212041884816754,0.60112997728088,0.7275189184441043,0.13273516642547034,office_4/seq_0008
office_4,seq_0008,15,spaced0.5,4,1.7999999999999996,1.0,fixed,0.5,24699,46599,0.4422756024005016,0.17747199110216022,0.3098737967513309,0.27187335519656664,0.4767269683898796,0.34627118456989875,0.4311510587473177,0.7046932337603812,0.5349839512897847,0.6927810842544233,0.932552200691002,0.7949809810733727,0.11106303187653252,office_4/seq_0008
office_4,seq_0008,15,spaced0.5,4,1.7999999999999996,1.0,subset,0.5,24699,31296,0.4465788345828202,0.16125934664035255,0.3039190906115864,0.26235879995141503,0.5332630368098159,0.35169032304440623,0.4234584396129398,0.737506390593047,0.5380064877756752,0.6894611117859023,0.9447213701431493,0.7971553402260435,0.10938262567105905,office_4/seq_0008
office_4,seq_0008,15,spaced0.5,4,1.7999999999999996,0.25,fixed,0.5,6174,46599,0.16195074759071423,0.8786608883592323,0.5203058179749732,0.5173307418205377,0.29423378184081206,0.3751178771138262,0.6924198250728864,0.39427884718556194,0.50245113455561,0.953514739229025,0.540312023863173,0.6897660307942985,0.12600687207795866,office_4/seq_0008
office_4,seq_0008,15,spaced0.5,4,1.7999999999999996,0.25,subset,0.5,6174,31296,0.16271015370338124,0.6994054686724238,0.43105781118790254,0.514415289925494,0.38519299591002043,0.4405232139103544,0.6901522513767412,0.5041219325153374,0.5826482584761187,0.9536767087787495,0.6577517893660532,0.7785422218834103,0.1393092000255379,office_4/seq_0008
office_4,seq_0008,15,random_n0.5,4,1.2000000000000002,1.0,fixed,0.5,23263,46599,0.41076817318259906,0.21577134380465116,0.3132697584936251,0.2905042341916348,0.46591128564990664,0.35786997407805676,0.4408717706228775,0.6685551192085667,0.5313501626218035,0.7016721832953617,0.871864203094487,0.7775642993880068,0.115191434328852,office_4/seq_0008
office_4,seq_0008,15,random_n0.5,4,1.2000000000000002,1.0,subset,0.5,23263,29767,0.414694629933977,0.18764700788652974,0.3011708189102534,0.2807462494089326,0.5307891289011322,0.36724722334678583,0.43420882947169326,0.7130043336580777,0.539730168857726,0.6998237544598719,0.8962609601236269,0.7859541593983643,0.11290477871561988,office_4/seq_0008
office_4,seq_0008,15,random_n0.5,4,1.2000000000000002,0.25,fixed,0.5,5815,46599,0.15572654755602677,0.8758819998366756,0.5158042736963512,0.5430782459157352,0.2836756153565527,0.3726817927643523,0.7128116938950989,0.38513702010772766,0.5000783154685554,0.953396388650043,0.5281658404686795,0.679757346690299,0.12414819904941878,office_4/seq_0008
office_4,seq_0008,15,random_n0.5,4,1.2000000000000002,0.25,subset,0.5,5815,29767,0.15724850649614766,0.6890313285365238,0.42313991751633573,0.5360275150472915,0.37571807706520643,0.44177943704883793,0.7086844368013757,0.4877884906104075,0.5778452714249444,0.9535683576956148,0.6355359962374442,0.7627277776801245,0.13888154415653092,office_4/seq_0008
office_4,seq_0008,15,consec_n0.5,4,0.4499999999999999,1.0,fixed,0.5,21334,46599,0.48124072130770096,0.43220148574603046,0.4567211035268657,0.2670854035811381,0.3873044485933175,0.3161521060193308,0.4053154588919096,0.5308483014656967,0.4596653534812542,0.682150557795069,0.7420545505268353,0.7108427326913339,0.10184633710541989,office_4/seq_0008
office_4,seq_0008,15,consec_n0.5,4,0.4499999999999999,1.0,subset,0.5,21334,28563,0.49213258584340813,0.3501995181910265,0.42116605201721735,0.24777350707790383,0.4413752056856773,0.3173802130788823,0.38862848035998876,0.5830970136190176,0.46640354237758064,0.6715571388394113,0.7920736617302104,0.7268536871656158,0.10169028512890559,office_4/seq_0008
office_4,seq_0008,15,consec_n0.5,4,0.4499999999999999,0.25,fixed,0.5,5333,46599,0.18392997341717812,0.9728677222862295,0.5783988478517038,0.46652915807237955,0.2360565677375051,0.31349134421166325,0.6277892368273017,0.3187407455095603,0.42281177163598277,0.936246015375961,0.47191999828322495,0.6275300123467334,0.1089940348641918,office_4/seq_0008
office_4,seq_0008,15,consec_n0.5,4,0.4499999999999999,0.25,subset,0.5,5333,28563,0.1867362058659154,0.7102648003235619,0.44850050309473866,0.4509656853553347,0.3175086650561916,0.37264877524316964,0.6195387211700731,0.41952876098449043,0.5002837958809948,0.9356834802175136,0.5971011448377271,0.7289969746708426,0.12524218101300857,office_4/seq_0008
office_4,seq_0008,15,spaced1.0,3,2.1,1.0,fixed,1.0,19318,46599,0.3895539674542351,0.21377315114973103,0.3016635593019831,0.32705248990578734,0.4605249039678963,0.3824787701574907,0.48224453877212964,0.651344449451705,0.5541819951864275,0.7436587638471891,0.8865426296701646,0.8088389553585948,0.12295804243204772,office_4/seq_0008
office_4,seq_0008,15,spaced1.0,3,2.1,1.0,subset,1.0,19318,27894,0.39385866583697016,0.18347909245995359,0.28866887914846184,0.3125582358422197,0.5341292034129204,0.3943520921425764,0.47473858577492495,0.699576969957697,0.5656336233257618,0.7421058080546641,0.9120599412059941,0.8183520665513532,0.1219593222841534,office_4/seq_0008
office_4,seq_0008,15,spaced1.0,3,2.1,0.25,fixed,1.0,4829,46599,0.13085457848937954,0.8987580748558411,0.5148063266726104,0.6115137709670739,0.28002746840060944,0.3841452209153455,0.7641333609442948,0.3777763471319127,0.5055942825908649,0.9724580658521433,0.5384664906972253,0.6931333266109444,0.13027400581959264,office_4/seq_0008
office_4,seq_0008,15,spaced1.0,3,2.1,0.25,subset,1.0,4829,27894,0.13136693470634297,0.6646426527792753,0.3980047937428091,0.6053013046179333,0.39227073922707395,0.47603978415914855,0.7628908676744668,0.5084964508496451,0.6102425168883979,0.9720439014288672,0.6828708682870869,0.8021929287582924,0.1525251793348308,office_4/seq_0008
office_4,seq_0008,15,random_n1.0,3,1.3499999999999999,1.0,fixed,1.0,20512,46599,0.4238266932916229,0.2004774195983619,0.31215205644499244,0.28831903276131043,0.43037404236142407,0.3453074251425909,0.45680577223088925,0.6482971737590936,0.5359607304798735,0.7202613104524181,0.9165218137728277,0.8066251330135287,0.10928714534996445,office_4/seq_0008
office_4,seq_0008,15,random_n1.0,3,1.3499999999999999,1.0,subset,1.0,20512,27367,0.42921067355965864,0.17545033709576371,0.30233050532771116,0.27291341653666146,0.5153652208864691,0.3568537228310036,0.44764040561622465,0.7036211495596887,0.5471723699501558,0.7168486739469578,0.9323272554536486,0.810510928327049,0.10926918735891648,office_4/seq_0008
office_4,seq_0008,15,random_n1.0,3,1.3499999999999999,0.25,fixed,1.0,5128,46599,0.1581177411922524,1.0142657076708579,0.5861917244315551,0.5423166926677067,0.2516792205841327,0.343804899351116,0.719188767550702,0.35884890233696004,0.47879606996578145,0.9489079563182528,0.49906650357303806,0.6541112279120469,0.11245522344236303,office_4/seq_0008
office_4,seq_0008,15,random_n1.0,3,1.3499999999999999,0.25,subset,1.0,5128,27367,0.15931991602036882,0.7454164268176204,0.45236817141899466,0.5356864274570983,0.3621149559688676,0.43212245085105294,0.7166536661466458,0.49625461322030184,0.5864296484019969,0.9483229329173167,0.6505280081850404,0.7716924859068568,0.13172724711186248,office_4/seq_0008
office_4,seq_0008,15,consec_n1.0,3,0.30000000000000004,1.0,fixed,1.0,17508,46599,0.46327984905513503,0.4437319136895693,0.45350588137235215,0.28090015992689055,0.35537243288482584,0.3137780075983735,0.4190084532785013,0.5087448228502758,0.4595367902669638,0.6977952935800776,0.7278482370866327,0.7125050033258897,0.1003618224610953,office_4/seq_0008
office_4,seq_0008,15,consec_n1.0,3,0.30000000000000004,1.0,subset,1.0,17508,25520,0.4754552033796746,0.3427851596775411,0.40912018152860785,0.25719671007539413,0.4208855799373041,0.31928392194411026,0.3999314599040439,0.5733150470219436,0.4711791352113798,0.6860292437742747,0.7901253918495298,0.734406967910001,0.1017191408266169,office_4/seq_0008
office_4,seq_0008,15,consec_n1.0,3,0.30000000000000004,0.25,fixed,1.0,4377,46599,0.17306838225766522,1.091602308838257,0.6323353455479611,0.49257482293808547,0.21631365479945922,0.3006133222872965,0.6465615718528672,0.30122964012103265,0.4109839955145982,0.9499657299520219,0.44462327517757894,0.6057367046551115,0.10093797276853253,office_4/seq_0008
office_4,seq_0008,15,consec_n1.0,3,0.30000000000000004,0.25,subset,1.0,4377,25520,0.17606337082965443,0.7412157326092682,0.4586395517194613,0.4774960018277359,0.3125783699059561,0.37782499275456577,0.6385652273246516,0.42476489028213166,0.5101709887292856,0.9492803289924606,0.6012539184952979,0.7362088499263909,0.12307928703134603,office_4/seq_0008
office_4,seq_0005,21,all,21,3.0,1.0,fixed,0.0,56331,57334,0.3381617396410123,0.10975039089206079,0.22395606526653655,0.28046723828797643,0.7271950326158998,0.4048070239080573,0.45452770233086576,0.8523214846338996,0.59288207074245,0.7757895297438355,0.9707503401123243,0.8623885006603732,0.14570040948481097,office_4/seq_0005
office_4,seq_0005,21,all,21,3.0,1.0,subset,0.0,56331,57334,0.3381617396410123,0.10975039089206079,0.22395606526653655,0.28046723828797643,0.7271950326158998,0.4048070239080573,0.45452770233086576,0.8523214846338996,0.59288207074245,0.7757895297438355,0.9707503401123243,0.8623885006603732,0.14570040948481097,office_4/seq_0005
office_4,seq_0005,21,all,21,3.0,0.25,fixed,0.0,14082,57334,0.1581274345628925,0.3184212330606621,0.23827433381177732,0.5009231643232496,0.446052952872641,0.4718983986002097,0.6976991904559011,0.5358949314542855,0.6061855406154366,0.957889504331771,0.7528168277113056,0.8430615172713826,0.2044659022329511,office_4/seq_0005
office_4,seq_0005,21,all,21,3.0,0.25,subset,0.0,14082,57334,0.1581274345628925,0.3184212330606621,0.23827433381177732,0.5009231643232496,0.446052952872641,0.4718983986002097,0.6976991904559011,0.5358949314542855,0.6061855406154366,0.957889504331771,0.7528168277113056,0.8430615172713826,0.2044659022329511,office_4/seq_0005
office_4,seq_0005,21,spaced0.3,8,2.85,1.0,fixed,0.3,37342,57334,0.2956276553208876,0.14215214139531288,0.21888989835810024,0.32349633120882654,0.6364286461785328,0.42895504745653856,0.5012854158855979,0.7950954058673736,0.6148960621926002,0.811043864817096,0.9410297554679596,0.8712150002674527,0.16364073847230728,office_4/seq_0005
office_4,seq_0005,21,spaced0.3,8,2.85,1.0,subset,0.3,37342,45678,0.29709547953883675,0.12990993806921824,0.2135027088040275,0.3199078785281988,0.6699067384736634,0.43302743733163396,0.4979379786835199,0.8188624720872192,0.6192931114691577,0.8098655669219645,0.9520775865843514,0.8752323851974576,0.16045615519967926,office_4/seq_0005
office_4,seq_0005,21,spaced0.3,8,2.85,0.25,fixed,0.3,9335,57334,0.12837668491241044,0.4780473372732672,0.3032120110928388,0.5751472951258704,0.39170474761921376,0.46602358193610577,0.7794322442420997,0.48016883524610177,0.5942501621593597,0.9782538832351366,0.6511842885547843,0.7818935017100571,0.19485817284887583,office_4/seq_0005
office_4,seq_0005,21,spaced0.3,8,2.85,0.25,subset,0.3,9335,45678,0.12884606018156133,0.41896021711276,0.27390313864716065,0.5734333154793787,0.44958185559788083,0.5040105392833794,0.7770755222281736,0.539559525373265,0.636894028784104,0.9781467595072308,0.6968781470292045,0.8138972723665499,0.20109670987038883,office_4/seq_0005
office_4,seq_0005,21,random_n0.3,8,3.0,1.0,fixed,0.3,37623,57334,0.32194677798717286,0.16128336081676695,0.24161506940196992,0.3061690986896313,0.5926849687794328,0.4037625889796323,0.47513489089121014,0.7473750305229009,0.5809424485840651,0.7893575738245222,0.9287508284787386,0.8533995872119491,0.15583124405636725,office_4/seq_0005
office_4,seq_0005,21,random_n0.3,8,3.0,1.0,subset,0.3,37623,45745,0.32332432751458196,0.14721226689940076,0.23526829720699136,0.30247455014220026,0.6288337523226583,0.4084709775369043,0.47175929617521195,0.7785331730243743,0.587510955720879,0.7880285995268852,0.940212045032244,0.8574199240570154,0.15260192243950946,office_4/seq_0005
office_4,seq_0005,21,random_n0.3,8,3.0,0.25,fixed,0.3,9405,57334,0.13336035943715224,0.48424185595433883,0.30880110769574554,0.5660818713450292,0.38894896570970106,0.46108868912689027,0.7600212652844232,0.48876757247008756,0.5949344478873969,0.979691653375864,0.6717480029301985,0.7970087300854469,0.19325428692899996,office_4/seq_0005
office_4,seq_0005,21,random_n0.3,8,3.0,0.25,subset,0.3,9405,45745,0.13383244751277032,0.4141721528130192,0.2740023001628948,0.5650186071238703,0.4456880533391627,0.49830886242320044,0.7589580010632643,0.5513389441469013,0.6386996542847722,0.9788410419989367,0.7256312165263963,0.8334281916751972,0.20141502333283154,office_4/seq_0005
office_4,seq_0005,21,consec_n0.3,8,1.05,1.0,fixed,0.3,31772,57334,0.2927329019585164,0.16998406084678971,0.23135848140265308,0.3239959712954803,0.5470750340112325,0.4069705131640001,0.4911242603550296,0.703038336763526,0.5782783416217445,0.8064962860380209,0.928436878640946,0.8631812564182674,0.15305653068635758,office_4/seq_0005
office_4,seq_0005,21,consec_n0.3,8,1.05,1.0,subset,0.3,31772,42088,0.29929208806116464,0.1631673265175169,0.23122970728934078,0.31279113685005666,0.5694972438699867,0.40379924350287966,0.47919551806622185,0.7190648165747957,0.5751214946207517,0.7983444542364346,0.9310967496673637,0.8596255539380087,0.14329023852475445,office_4/seq_0005
office_4,seq_0005,21,consec_n0.3,8,1.05,0.25,fixed,0.3,7943,57334,0.1430047933602088,0.5459529208876016,0.3444788571239052,0.551932519199295,0.3272578225834583,0.41088766757812284,0.7406521465441269,0.4109254543551819,0.5285841259852674,0.9639934533551555,0.5912024278787456,0.7329176690342187,0.16110460577673694,office_4/seq_0005
office_4,seq_0005,21,consec_n0.3,8,1.05,0.25,subset,0.3,7943,42088,0.14652965778430263,0.47114663033876897,0.3088381440615358,0.5427420370137228,0.37585535069378445,0.44413907852959283,0.7275588568550926,0.465857251473104,0.5680140681429728,0.962860380208989,0.6471440790724197,0.774046792769478,0.16482342255703372,office_4/seq_0005
office_4,seq_0005,21,spaced0.5,6,3.0,1.0,fixed,0.5,32591,57334,0.29889057329036034,0.1374420511656351,0.2181663122279977,0.32729894756221045,0.6042662294624481,0.42460947624110107,0.5049553557730662,0.7843862280671156,0.6143911463360033,0.8123101469730908,0.9587853629608958,0.879490772500962,0.16188603223330775,office_4/seq_0005
office_4,seq_0005,21,spaced0.5,6,3.0,1.0,subset,0.5,32591,41913,0.30065388485045197,0.12406294706583751,0.21235841595814475,0.3221441502255224,0.6474363562617803,0.43022283021898017,0.5021631738823602,0.8178608069095508,0.622260783997728,0.8112055475438005,0.967480256722258,0.8824777816406305,0.1582644832533518,office_4/seq_0005
office_4,seq_0005,21,spaced0.5,6,3.0,0.25,fixed,0.5,8147,57334,0.11832385354047238,0.5721758936452352,0.3452498735928538,0.5904013747391678,0.37065266682945547,0.4554038265937069,0.7896158095004296,0.4580004883664143,0.5797366177267365,0.9942310052780164,0.6016848641294869,0.7496808056005084,0.18704253214638972,office_4/seq_0005
office_4,seq_0005,21,spaced0.5,6,3.0,0.25,subset,0.5,8147,41913,0.11858867505160448,0.4740697374580156,0.2963292062548101,0.5890511844850865,0.45503781642927016,0.5134439008905056,0.7892475757947711,0.548994345429819,0.6475547498303255,0.9939855161409108,0.6830577625080524,0.809698272268308,0.20019306054593233,office_4/seq_0005
office_4,seq_0005,21,random_n0.5,6,2.1,1.0,fixed,0.5,29654,57334,0.292431355455178,0.18108247689896614,0.23675691617707206,0.33772846833479464,0.5462552761014406,0.41739671997067473,0.5055641734673231,0.6951547075034011,0.5853915028749259,0.8114925473797802,0.9087278054906338,0.8573620705300221,0.16233749648813628,office_4/seq_0005
office_4,seq_0005,21,random_n0.5,6,2.1,1.0,subset,0.5,29654,39578,0.29609702531267657,0.16334405152097392,0.22972053841682524,0.32781412288392797,0.5935115468189398,0.4223511262953981,0.4978754974033857,0.7286371216332306,0.5915480423587648,0.8093680447831658,0.9240992470564455,0.8629368483577637,0.15644572372804563,office_4/seq_0005
office_4,seq_0005,21,random_n0.5,6,2.1,0.25,fixed,0.5,7413,57334,0.12242335240778972,0.5773532977789467,0.3498883250933682,0.6008363685417509,0.35021104405762726,0.4425006138436078,0.8000809388911372,0.4242159974884013,0.5544523121438938,0.9790907864562256,0.5842432064743434,0.7318041353867968,0.18057740118727486,office_4/seq_0005
office_4,seq_0005,21,random_n0.5,6,2.1,0.25,subset,0.5,7413,39578,0.12397379784869049,0.469354839441213,0.29666431864495174,0.5953055443140429,0.4393349840820658,0.5055640962385467,0.7942803183596385,0.5203395825963919,0.6287680401296571,0.978820990152435,0.6724948203547425,0.7972454956751616,0.19296068588188844,office_4/seq_0005
office_4,seq_0005,21,consec_n0.5,6,0.7499999999999997,1.0,fixed,0.5,27599,57334,0.2919601910449268,0.17882721966397594,0.23539370535445137,0.33287437950650384,0.5204939477447936,0.4060593634884646,0.4975542592122903,0.6820909059196986,0.5753886769371758,0.8073843255190405,0.919314891687306,0.8597217469820223,0.15556855653653867,office_4/seq_0005
